protocol,method,tau,fold,source_file,BA,MacroF1,MacroAUC
AP,ELR,0.4,6,results/main_experiment/pretrained_adam/training/elr/tau_40/fold_06/test_metrics.json,0.47650456303091904,0.16943794266119003,0.7763527909398961
AP,ELR,0.4,7,results/main_experiment/pretrained_adam/training/elr/tau_40/fold_07/test_metrics.json,0.5451734732250485,0.18012044292769097,0.8099439776936731
AP,ELR,0.4,8,results/main_experiment/pretrained_adam/training/elr/tau_40/fold_08/test_metrics.json,0.5511894308223951,0.17909064298691627,0.8235857103470762
AP,ELR,0.4,9,results/main_experiment/pretrained_adam/training/elr/tau_40/fold_09/test_metrics.json,0.5356038935995413,0.1738754511818807,0.7988178608275113
AP,ELR,0.5,0,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_00/test_metrics.json,0.47531807253055497,0.15699788471788476,0.7841982402966466
AP,ELR,0.5,1,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_01/test_metrics.json,0.4462066441817493,0.1459826411801766,0.7633058458802668
AP,ELR,0.5,2,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_02/test_metrics.json,0.5080095543763695,0.1627636843784687,0.8074801088063921
AP,ELR,0.5,3,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_03/test_metrics.json,0.4747245891933728,0.16817303379181262,0.7735794273955382
AP,ELR,0.5,4,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_04/test_metrics.json,0.41082901821994594,0.15463279616636788,0.7482723312796996
AP,ELR,0.5,5,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_05/test_metrics.json,0.5326661678004133,0.1769313493815025,0.7944177450167517
AP,ELR,0.5,6,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_06/test_metrics.json,0.4900573699814354,0.1641773146991579,0.757543123247123
AP,ELR,0.5,7,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_07/test_metrics.json,0.5586281644182451,0.17495264414625894,0.8118695351289292
AP,ELR,0.5,8,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_08/test_metrics.json,0.5549653395796619,0.1603482090262837,0.8207814365503109
AP,ELR,0.5,9,results/main_experiment/pretrained_adam/training/elr/tau_50/fold_09/test_metrics.json,0.45998128486204426,0.1491575568597528,0.76596514274382
AP,SCE,0.0,0,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_00/test_metrics.json,0.7546298653863667,0.6690335575058116,0.9638440369268642
AP,SCE,0.0,1,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_01/test_metrics.json,0.7741129260127667,0.6503466281920982,0.9576187998631858
AP,SCE,0.0,2,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_02/test_metrics.json,0.7830417612339211,0.7152119868365092,0.9558550816326384
AP,SCE,0.0,3,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_03/test_metrics.json,0.7183114371991336,0.6582759916303111,0.955351318445129
AP,SCE,0.0,4,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_04/test_metrics.json,0.6817775089907911,0.6319703839184891,0.9465149791804793
AP,SCE,0.0,5,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_05/test_metrics.json,0.827036132087929,0.7274881616776572,0.9671231130694075
AP,SCE,0.0,6,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_06/test_metrics.json,0.7609506197625311,0.6585701286897668,0.9597371686098723
AP,SCE,0.0,7,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_07/test_metrics.json,0.7340663368105264,0.6544718381649844,0.9503477884055472
AP,SCE,0.0,8,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_08/test_metrics.json,0.7687816825738362,0.6707411448487921,0.9694907026872238
AP,SCE,0.0,9,results/main_experiment/pretrained_adam/training/sce/tau_00/fold_09/test_metrics.json,0.7415850745725452,0.68073650956769,0.9643751192337504
AP,SCE,0.1,0,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_00/test_metrics.json,0.6775335082507725,0.4643517220537742,0.9093156307757158
AP,SCE,0.1,1,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_01/test_metrics.json,0.6709159010865277,0.47527949794074414,0.8956967683231519
AP,SCE,0.1,2,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_02/test_metrics.json,0.7611685044570893,0.543188411100499,0.9137315438674153
AP,SCE,0.1,3,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_03/test_metrics.json,0.6528753602075993,0.48234108691697014,0.9050212964404335
AP,SCE,0.1,4,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_04/test_metrics.json,0.6875536903981683,0.4729094350333608,0.8959717939814515
AP,SCE,0.1,5,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_05/test_metrics.json,0.755193972489731,0.5096722014902297,0.9215326531627206
AP,SCE,0.1,6,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_06/test_metrics.json,0.7157459246426418,0.5087932822465211,0.9131704136116492
AP,SCE,0.1,7,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_07/test_metrics.json,0.6964544211294605,0.5016239374315858,0.8818790426788689
AP,SCE,0.1,8,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_08/test_metrics.json,0.7594081763997921,0.5235518525257903,0.9247814436453687
AP,SCE,0.1,9,results/main_experiment/pretrained_adam/training/sce/tau_10/fold_09/test_metrics.json,0.7446137839679322,0.53301345699242,0.9165713426777219
AP,SCE,0.2,0,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_00/test_metrics.json,0.7006530308159122,0.4202351435223801,0.9039195086534441
AP,SCE,0.2,1,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_01/test_metrics.json,0.6377771398457662,0.41092574988843894,0.8825143368898584
AP,SCE,0.2,2,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_02/test_metrics.json,0.7035685406510471,0.4221648939020986,0.8982772548564171
AP,SCE,0.2,3,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_03/test_metrics.json,0.607006278633701,0.40366141115124204,0.8878279886942207
AP,SCE,0.2,4,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_04/test_metrics.json,0.5926938949907623,0.3848147759601778,0.883714753672555
AP,SCE,0.2,5,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_05/test_metrics.json,0.7397824930736653,0.46266611178185596,0.9181094085471965
AP,SCE,0.2,6,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_06/test_metrics.json,0.6341741083975715,0.40079061490706486,0.8668571624071263
AP,SCE,0.2,7,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_07/test_metrics.json,0.6731401300701361,0.40354273216322106,0.8815822910696891
AP,SCE,0.2,8,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_08/test_metrics.json,0.6938732098705207,0.39991404711036616,0.8845778108575415
AP,SCE,0.2,9,results/main_experiment/pretrained_adam/training/sce/tau_20/fold_09/test_metrics.json,0.6999691603626788,0.44879682248571745,0.8952511142747507
AP,SCE,0.3,0,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_00/test_metrics.json,0.5884417750369231,0.3270001060298596,0.8616486034028364
AP,SCE,0.3,1,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_01/test_metrics.json,0.5605585689895951,0.31280923021085255,0.8298049640213098
AP,SCE,0.3,2,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_02/test_metrics.json,0.6191250566752071,0.35083339428988985,0.8894833562766207
AP,SCE,0.3,3,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_03/test_metrics.json,0.6123403677945689,0.36482023767421495,0.8654492059203651
AP,SCE,0.3,4,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_04/test_metrics.json,0.606629615312993,0.36174372548696926,0.8488971307569495
AP,SCE,0.3,5,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_05/test_metrics.json,0.6433663479644067,0.3540905552361096,0.8864036740891104
AP,SCE,0.3,6,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_06/test_metrics.json,0.5731483092514039,0.3250269534751861,0.8549686134954309
AP,SCE,0.3,7,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_07/test_metrics.json,0.6385481106019147,0.35901759437720215,0.8733338809414091
AP,SCE,0.3,8,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_08/test_metrics.json,0.6225813769478937,0.336208237087442,0.866683107575132
AP,SCE,0.3,9,results/main_experiment/pretrained_adam/training/sce/tau_30/fold_09/test_metrics.json,0.6407148872995053,0.3587861777474541,0.8735371395078378
AP,SCE,0.4,0,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_00/test_metrics.json,0.612296714595617,0.3006372599113809,0.8560063646803974
AP,SCE,0.4,1,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_01/test_metrics.json,0.5029317134674824,0.24687739532374744,0.8191141942330965
AP,SCE,0.4,2,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_02/test_metrics.json,0.5708756084253328,0.2763073349019553,0.8513045619466311
AP,SCE,0.4,3,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_03/test_metrics.json,0.569656890372123,0.25565066494983185,0.8309373561155127
AP,SCE,0.4,4,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_04/test_metrics.json,0.6092264508202261,0.31993283722112914,0.8371306641361702
AP,SCE,0.4,5,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_05/test_metrics.json,0.611461253212435,0.2877446135445178,0.8426916152707465
AP,SCE,0.4,6,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_06/test_metrics.json,0.5657809508554278,0.2737654276015721,0.8177674511764833
AP,SCE,0.4,7,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_07/test_metrics.json,0.5736135643841107,0.27928933603498507,0.8309860436827716
AP,SCE,0.4,8,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_08/test_metrics.json,0.5920724370261495,0.2779909387152163,0.8427530293649487
AP,SCE,0.4,9,results/main_experiment/pretrained_adam/training/sce/tau_40/fold_09/test_metrics.json,0.5435772864074132,0.25130463228597394,0.8276250332365712
AP,SCE,0.5,0,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_00/test_metrics.json,0.5780683058628556,0.22393250729075603,0.8288372426698827
AP,SCE,0.5,1,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_01/test_metrics.json,0.5220531841274039,0.22234046956053558,0.8016411874403203
AP,SCE,0.5,2,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_02/test_metrics.json,0.5518982683552477,0.2223787693683816,0.8307765748221019
AP,SCE,0.5,3,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_03/test_metrics.json,0.5772851477794347,0.2536350307846353,0.8334188766832995
AP,SCE,0.5,4,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_04/test_metrics.json,0.4684162460120604,0.2421949502949401,0.798109967823814
AP,SCE,0.5,5,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_05/test_metrics.json,0.5555585323344653,0.21650350242277208,0.8205581110980005
AP,SCE,0.5,6,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_06/test_metrics.json,0.5370995013902371,0.2232469405553231,0.8197162146641767
AP,SCE,0.5,7,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_07/test_metrics.json,0.5512291736621625,0.23716275788684674,0.8314646229542945
AP,SCE,0.5,8,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_08/test_metrics.json,0.5819611152433047,0.2621894718524612,0.8405700861839568
AP,SCE,0.5,9,results/main_experiment/pretrained_adam/training/sce/tau_50/fold_09/test_metrics.json,0.5048501917194493,0.22952854599077638,0.7852905757356273
AP,baseline,0.0,0,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_00/test_metrics.json,0.7506383396562776,0.5738469826054207,0.9375303641494698
AP,baseline,0.0,1,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_01/test_metrics.json,0.7206808926842603,0.5215434737382363,0.946487492503243
AP,baseline,0.0,2,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_02/test_metrics.json,0.7599368939922787,0.6098855296549343,0.9553988167897289
AP,baseline,0.0,3,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_03/test_metrics.json,0.7241456138242957,0.5513460110943412,0.9363493267376478
AP,baseline,0.0,4,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_04/test_metrics.json,0.7072317232418665,0.5502474106000016,0.9356479822322437
AP,baseline,0.0,5,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_05/test_metrics.json,0.7850498746193324,0.5877188491810182,0.9513610554643941
AP,baseline,0.0,6,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_06/test_metrics.json,0.7246710905362412,0.5249089441396644,0.9425580916697583
AP,baseline,0.0,7,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_07/test_metrics.json,0.7745905426654535,0.6029985202706053,0.9418213310531603
AP,baseline,0.0,8,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_08/test_metrics.json,0.7608015913508895,0.5373890678145273,0.9516042239238354
AP,baseline,0.0,9,results/main_experiment/pretrained_adam/training/baseline/tau_00/fold_09/test_metrics.json,0.7865663976632767,0.6175474903019997,0.9521280459267192
AP,baseline,0.1,0,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_00/test_metrics.json,0.6092600396569237,0.2306412737312835,0.8758367841171586
AP,baseline,0.1,1,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_01/test_metrics.json,0.5703932114260792,0.24038216068974802,0.8725016349811913
AP,baseline,0.1,2,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_02/test_metrics.json,0.6427570861570453,0.2932830723589329,0.8938029271192517
AP,baseline,0.1,3,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_03/test_metrics.json,0.6050214358117899,0.26812532780770343,0.8755679389766533
AP,baseline,0.1,4,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_04/test_metrics.json,0.5761199681471172,0.24707952723418694,0.8768918417184349
AP,baseline,0.1,5,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_05/test_metrics.json,0.621098384225622,0.2634842212176394,0.8752445452164277
AP,baseline,0.1,6,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_06/test_metrics.json,0.6133729254119863,0.25609403945556136,0.8738915556686454
AP,baseline,0.1,7,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_07/test_metrics.json,0.5731527562715415,0.24140824442988418,0.8584170429849648
AP,baseline,0.1,8,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_08/test_metrics.json,0.6698878857937655,0.26548207197128326,0.8949617568696736
AP,baseline,0.1,9,results/main_experiment/pretrained_adam/training/baseline/tau_10/fold_09/test_metrics.json,0.6133022038166592,0.24657270661166858,0.8626180593200162
AP,baseline,0.2,0,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_00/test_metrics.json,0.6316717313386319,0.2451324435985419,0.8758634308212788
AP,baseline,0.2,1,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_01/test_metrics.json,0.5211552261517846,0.2040414060674582,0.8426976818518133
AP,baseline,0.2,2,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_02/test_metrics.json,0.6117052978103515,0.22834686994906803,0.8655503596026374
AP,baseline,0.2,3,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_03/test_metrics.json,0.5849851924058098,0.25442515924337306,0.8708861631579808
AP,baseline,0.2,4,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_04/test_metrics.json,0.6308829935033499,0.24459519368067942,0.8618353699175944
AP,baseline,0.2,5,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_05/test_metrics.json,0.6533987415973598,0.2682839756392182,0.8788114141480442
AP,baseline,0.2,6,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_06/test_metrics.json,0.5810635601793911,0.22326928433493903,0.834856957590891
AP,baseline,0.2,7,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_07/test_metrics.json,0.5864894725484906,0.22403555609055664,0.8580338814033475
AP,baseline,0.2,8,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_08/test_metrics.json,0.6263572936554931,0.24107271448866707,0.8733435544333096
AP,baseline,0.2,9,results/main_experiment/pretrained_adam/training/baseline/tau_20/fold_09/test_metrics.json,0.5961922303189547,0.23901673843896468,0.8641736931445635
AP,baseline,0.3,0,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_00/test_metrics.json,0.5533835904628331,0.2019916111302305,0.8530483726736481
AP,baseline,0.3,1,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_01/test_metrics.json,0.4961273226702293,0.1906252260308897,0.8185199501127126
AP,baseline,0.3,2,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_02/test_metrics.json,0.5902602030399162,0.22526475785578962,0.8597595440586038
AP,baseline,0.3,3,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_03/test_metrics.json,0.5256899818448962,0.20293842179201826,0.8180832794841132
AP,baseline,0.3,4,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_04/test_metrics.json,0.5283685180059737,0.2004716622214092,0.8185693243763639
AP,baseline,0.3,5,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_05/test_metrics.json,0.5964405020094324,0.22038688564943337,0.8609784360668259
AP,baseline,0.3,6,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_06/test_metrics.json,0.4803990369746863,0.19089693555902318,0.7944139274320848
AP,baseline,0.3,7,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_07/test_metrics.json,0.5063370923571947,0.1891533886212071,0.8172859165992171
AP,baseline,0.3,8,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_08/test_metrics.json,0.5939705798396917,0.21903941200000923,0.8544463313153653
AP,baseline,0.3,9,results/main_experiment/pretrained_adam/training/baseline/tau_30/fold_09/test_metrics.json,0.5582845604380304,0.2166833621836057,0.8351744982957221
AP,baseline,0.4,0,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_00/test_metrics.json,0.5395379234995141,0.19894603032547634,0.8313623519761111
AP,baseline,0.4,1,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_01/test_metrics.json,0.477363080048503,0.17375458664126803,0.803803921033819
AP,baseline,0.4,2,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_02/test_metrics.json,0.5497344065850928,0.18953657301167767,0.8411809522964833
AP,baseline,0.4,3,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_03/test_metrics.json,0.4900757509715277,0.1868528709195864,0.8151725087605274
AP,baseline,0.4,4,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_04/test_metrics.json,0.551679245270069,0.20520024132647433,0.8326985578042302
AP,baseline,0.4,5,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_05/test_metrics.json,0.5213459666356939,0.18102298195678174,0.8227816625309552
AP,baseline,0.4,6,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_06/test_metrics.json,0.5088344344520305,0.18725688374945867,0.7952032066022995
AP,baseline,0.4,7,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_07/test_metrics.json,0.5466238148711965,0.19211279944070828,0.8287760931623371
AP,baseline,0.4,8,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_08/test_metrics.json,0.5352568815181081,0.18866108551174454,0.8343446230410573
AP,baseline,0.4,9,results/main_experiment/pretrained_adam/training/baseline/tau_40/fold_09/test_metrics.json,0.5122842261824042,0.18040496092543826,0.817398020201608
AP,baseline,0.5,0,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_00/test_metrics.json,0.4646510064902612,0.16417225026736354,0.812265647838477
AP,baseline,0.5,1,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_01/test_metrics.json,0.4832786778061261,0.16575818115710567,0.7893979081894277
AP,baseline,0.5,2,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_02/test_metrics.json,0.4825228918546891,0.16487496412917033,0.8172074128275693
AP,baseline,0.5,3,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_03/test_metrics.json,0.4585755013316405,0.17526061329100087,0.7809477920738113
AP,baseline,0.5,4,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_04/test_metrics.json,0.4409987607296841,0.16823176995518213,0.7854753218948203
AP,baseline,0.5,5,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_05/test_metrics.json,0.5241840279770603,0.1805931713230302,0.8199210301807793
AP,baseline,0.5,6,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_06/test_metrics.json,0.4101418855780142,0.13808895418141479,0.7517974762617389
AP,baseline,0.5,7,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_07/test_metrics.json,0.5724719731609497,0.19709303540742976,0.831973412628446
AP,baseline,0.5,8,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_08/test_metrics.json,0.5085994395651644,0.17275154517623806,0.8201433079860495
AP,baseline,0.5,9,results/main_experiment/pretrained_adam/training/baseline/tau_50/fold_09/test_metrics.json,0.4783142835006381,0.16944269795185812,0.7905712256376238
S,AsyCo,0.0,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_00/test_metrics.json,0.5219621417339464,0.22430582039033548,0.8657815477209313
S,AsyCo,0.0,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_01/test_metrics.json,0.4657938638491573,0.22343062751378198,0.8369770328346607
S,AsyCo,0.0,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_02/test_metrics.json,0.4946807852970276,0.1934437627605583,0.8744626935897422
S,AsyCo,0.0,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_03/test_metrics.json,0.5120986256552192,0.2566826850934608,0.8385536741069612
S,AsyCo,0.0,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_04/test_metrics.json,0.5177593751868474,0.27839645728917317,0.857499449808989
S,AsyCo,0.0,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_05/test_metrics.json,0.5187247030778435,0.2450516102587157,0.878653504752457
S,AsyCo,0.0,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_06/test_metrics.json,0.5112431768007673,0.2641690901221326,0.8635771530319442
S,AsyCo,0.0,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_07/test_metrics.json,0.46356565861261556,0.22231640747065481,0.8560140076231703
S,AsyCo,0.0,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_08/test_metrics.json,0.5689184657291161,0.326228396063411,0.8985715801571821
S,AsyCo,0.0,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_00/fold_09/test_metrics.json,0.5815772085035479,0.28408335471996565,0.8635048868272419
S,AsyCo,0.1,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_00/test_metrics.json,0.505783326654645,0.19862369796808202,0.82625109243562
S,AsyCo,0.1,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_01/test_metrics.json,0.4602124101159865,0.20010152238661916,0.7918299732813876
S,AsyCo,0.1,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_02/test_metrics.json,0.44195958930981977,0.17300021837584525,0.8284106676820827
S,AsyCo,0.1,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_03/test_metrics.json,0.4004276428586762,0.1665880857550188,0.8347831429020032
S,AsyCo,0.1,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_04/test_metrics.json,0.4029458698957802,0.15915144151294117,0.782291317617527
S,AsyCo,0.1,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_05/test_metrics.json,0.45477370557119995,0.17390530498361848,0.843532521066093
S,AsyCo,0.1,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_06/test_metrics.json,0.4645787962471669,0.17204507255224127,0.8356209601117423
S,AsyCo,0.1,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_07/test_metrics.json,0.42186814561206587,0.17211626157687415,0.8261258740833556
S,AsyCo,0.1,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_08/test_metrics.json,0.5095382974448383,0.20553830538539675,0.8544082142750644
S,AsyCo,0.1,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_10/fold_09/test_metrics.json,0.5131562677405002,0.2201837070878607,0.8495339355857597
S,AsyCo,0.2,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_00/test_metrics.json,0.45485554553752305,0.13357222087755696,0.8471880884833679
S,AsyCo,0.2,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_01/test_metrics.json,0.4464522251163205,0.1757945119921124,0.8067643878245774
S,AsyCo,0.2,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_02/test_metrics.json,0.4442839107336497,0.18890274604208826,0.827859510415267
S,AsyCo,0.2,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_03/test_metrics.json,0.36828316350442475,0.16053669284279162,0.7723226415094308
S,AsyCo,0.2,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_04/test_metrics.json,0.3807015717137025,0.15725659567814199,0.7542245210925239
S,AsyCo,0.2,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_05/test_metrics.json,0.42516243872716514,0.1592525795569219,0.8035398345155312
S,AsyCo,0.2,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_06/test_metrics.json,0.44817836256478355,0.15777742179144855,0.8161222559412996
S,AsyCo,0.2,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_07/test_metrics.json,0.42782357058572545,0.17528109006548426,0.8232308478539475
S,AsyCo,0.2,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_08/test_metrics.json,0.5058939829929587,0.16564128051374447,0.8628943627559869
S,AsyCo,0.2,9,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_20/fold_09/test_metrics.json,0.5349132726695728,0.1993140091904138,0.8714115446410758
S,AsyCo,0.3,0,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_00/test_metrics.json,0.4186908405760889,0.09865201406624183,0.8075258188228966
S,AsyCo,0.3,1,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_01/test_metrics.json,0.4181568489948574,0.13459626830918794,0.813019884860107
S,AsyCo,0.3,2,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_02/test_metrics.json,0.45671158320097394,0.16243382849851606,0.8200534110773333
S,AsyCo,0.3,3,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_03/test_metrics.json,0.3778620659688774,0.1303143332238508,0.7613490191196028
S,AsyCo,0.3,4,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_04/test_metrics.json,0.3614596431191566,0.13650731458515003,0.7912016971943411
S,AsyCo,0.3,5,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_05/test_metrics.json,0.374292014524993,0.13835367125851508,0.7926465497664996
S,AsyCo,0.3,6,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_06/test_metrics.json,0.4379112436518079,0.15804747692973606,0.8029662817159468
S,AsyCo,0.3,7,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_07/test_metrics.json,0.3846178457038886,0.14442708580867322,0.7863740502706443
S,AsyCo,0.3,8,results/main_experiment/scratch_sgd/training/asyco_divmix/tau_30/fold_08/test_metrics.json,0.477769472598836,0.17045088600082506,0.8506254867444433
