method,dataset,init,optim,tau,fold,balanced_accuracy,macro_f1,weighted_f1,macro_auc,n_samples,nta,lnmr,n_flipped,n_train,empirical_flip_rate,per_class_f1_akiec,per_class_f1_bcc,per_class_f1_bkl,per_class_f1_df,per_class_f1_mel,per_class_f1_nv,per_class_f1_vasc
asyco_divmix,imbalanced,scratch,sgd,0.3,5,0.374292014524993,0.13835367125851508,0.05477579333716964,0.7926465497664996,747,0.09499747347145023,0.20111167256189996,1979,6723,0.29436263572809757,0.22058823529411764,0.29850746268656714,0.14814814814814814,0.016736401673640166,0.2011173184357542,0.0036968576709796672,0.0796812749003984
asyco_divmix,imbalanced,scratch,sgd,0.3,6,0.4379112436518079,0.15804747692973606,0.05780221619889141,0.8029662817159468,747,0.09554140127388536,0.20578147966683,2041,6723,0.30358470920719915,0.24285714285714285,0.4,0.13333333333333333,0.041884816753926704,0.2251655629139073,0.0,0.06309148264984227
asyco_divmix,imbalanced,scratch,sgd,0.3,7,0.3846178457038886,0.14442708580867322,0.051624085679811145,0.7863740502706443,747,0.08440913604766634,0.2477656405163853,2014,6723,0.29956864495017105,0.23204419889502761,0.3829787234042553,0.045454545454545456,0.02197802197802198,0.2711864406779661,0.0,0.05734767025089606
asyco_divmix,imbalanced,scratch,sgd,0.3,8,0.477769472598836,0.17045088600082506,0.0664902024756469,0.8506254867444433,747,0.09495252373813093,0.223888055972014,2001,6723,0.29763498438197233,0.2550335570469799,0.3582089552238806,0.24299065420560748,0.05102040816326531,0.21621621621621623,0.0,0.06968641114982578
asyco_divmix,imbalanced,scratch,sgd,0.3,9,0.4801990736930787,0.17915448199229947,0.06394869519256599,0.8527384118684044,747,0.09542743538767395,0.24204771371769385,2012,6723,0.2992711587089097,0.288135593220339,0.46153846153846156,0.16822429906542055,0.04784688995215311,0.2122905027932961,0.0,0.07604562737642585
asyco_divmix,imbalanced,scratch,sgd,0.4,0,0.44759108061176783,0.14566476438169448,0.046538086332936116,0.812343754396604,747,0.07805987116331944,0.19856006062902615,2639,6723,0.39253309534434033,0.22702702702702704,0.410958904109589,0.04878048780487805,0.10204081632653061,0.18840579710144928,0.0,0.042440318302387266
asyco_divmix,imbalanced,scratch,sgd,0.4,1,0.37371922237805827,0.14556305966845562,0.04950210623568509,0.7820224650733708,747,0.0988329686360321,0.23924142961342085,2742,6723,0.4078536367692994,0.24817518248175183,0.410958904109589,0.06382978723404255,0.05194805194805195,0.20588235294117646,0.0,0.03814713896457766
asyco_divmix,imbalanced,scratch,sgd,0.4,2,0.46589289544667445,0.2079631830198885,0.1402396925927981,0.7767724355145275,747,0.11908396946564885,0.24083969465648855,2620,6723,0.3897069760523576,0.3368421052631579,0.4948453608247423,0.1956521739130435,0.03296703296703297,0.2358490566037736,0.09507042253521127,0.06451612903225806
asyco_divmix,imbalanced,scratch,sgd,0.4,3,0.38763341113571526,0.12633274494479926,0.04464048526790723,0.7679436360296259,747,0.10569105691056911,0.3063562453806356,2706,6723,0.40249888442659526,0.18518518518518517,0.3333333333333333,0.0,0.021052631578947368,0.28225806451612906,0.0,0.0625
asyco_divmix,imbalanced,scratch,sgd,0.4,4,0.4208674481344312,0.17440570539838812,0.08975390131258341,0.7683347238772992,747,0.10698027314112292,0.2075113808801214,2636,6723,0.3920868659824483,0.24113475177304963,0.5316455696202531,0.06976744186046512,0.03468208092485549,0.25,0.042328042328042326,0.05128205128205128
