protocol,method,tau,fold,epoch,nta,lnmr
S,AsyCo,0.3,9,90,0.091948310139165,0.21371769383697814
S,AsyCo,0.3,9,120,0.10238568588469185,0.24502982107355864
S,AsyCo,0.3,9,149,0.09542743538767395,0.24204771371769385
S,AsyCo,0.4,0,0,0.011367942402425162,0.06669192876089428
S,AsyCo,0.4,0,30,0.09245926487305797,0.23380068207654414
S,AsyCo,0.4,0,60,0.08147025388404698,0.2057597574838954
S,AsyCo,0.4,0,90,0.07919666540356196,0.1962864721485411
S,AsyCo,0.4,0,120,0.07654414550966275,0.20386510041682457
S,AsyCo,0.4,0,149,0.07805987116331944,0.19856006062902615
S,AsyCo,0.4,1,0,0.04741064916119621,0.08898614150255288
S,AsyCo,0.4,1,30,0.08606856309263311,0.2038657913931437
S,AsyCo,0.4,1,60,0.09737417943107221,0.23304157549234136
S,AsyCo,0.4,1,90,0.09445660102115244,0.23085339168490154
S,AsyCo,0.4,1,120,0.08643326039387308,0.22538293216630198
S,AsyCo,0.4,1,149,0.0988329686360321,0.23924142961342085
S,AsyCo,0.4,2,0,0.017938931297709924,0.09770992366412214
S,AsyCo,0.4,2,30,0.11030534351145038,0.24236641221374045
S,AsyCo,0.4,2,60,0.10267175572519084,0.20114503816793894
S,AsyCo,0.4,2,90,0.13091603053435114,0.23473282442748092
S,AsyCo,0.4,2,120,0.1301526717557252,0.2381679389312977
S,AsyCo,0.4,2,149,0.11908396946564885,0.24083969465648855
S,AsyCo,0.4,3,0,0.04730229120473023,0.10827790096082779
S,AsyCo,0.4,3,30,0.09534368070953436,0.25461936437546195
S,AsyCo,0.4,3,60,0.09903917220990392,0.25535846267553586
S,AsyCo,0.4,3,90,0.10569105691056911,0.28159645232815966
S,AsyCo,0.4,3,120,0.09977827050997783,0.2967479674796748
S,AsyCo,0.4,3,149,0.10569105691056911,0.3063562453806356
S,AsyCo,0.4,4,0,0.0417298937784522,0.13391502276176023
S,AsyCo,0.4,4,30,0.07776934749620637,0.22003034901365706
S,AsyCo,0.4,4,60,0.09901365705614568,0.21471927162367224
S,AsyCo,0.4,4,90,0.1043247344461305,0.24430955993930198
S,AsyCo,0.4,4,120,0.11418816388467375,0.22458270106221548
S,AsyCo,0.4,4,149,0.10698027314112292,0.2075113808801214
S,AsyCo,0.4,5,0,0.05561735261401557,0.19725621060437523
S,AsyCo,0.4,5,30,0.09788654060066741,0.20244716351501668
S,AsyCo,0.4,5,60,0.08935854653318502,0.19873934000741564
S,AsyCo,0.4,5,90,0.0867630700778643,0.17982944011865035
S,AsyCo,0.4,5,120,0.09343715239154617,0.20133481646273638
S,AsyCo,0.4,5,149,0.08972932888394512,0.19614386355209493
S,AsyCo,0.4,6,0,0.016617429837518464,0.10044313146233383
S,AsyCo,0.4,6,30,0.08751846381093058,0.1935007385524372
S,AsyCo,0.4,6,60,0.09601181683899557,0.21307237813884786
S,AsyCo,0.4,6,90,0.0982274741506647,0.22267355982274742
S,AsyCo,0.4,6,120,0.09453471196454949,0.2293205317577548
S,AsyCo,0.4,6,149,0.09268833087149188,0.23375184638109306
S,AsyCo,0.4,7,0,0.06512684589170768,0.07724346838318819
S,AsyCo,0.4,7,30,0.07724346838318819,0.19575918212798182
S,AsyCo,0.4,7,60,0.07800075728890572,0.1840212040893601
S,AsyCo,0.4,7,90,0.08519500189322227,0.2192351382052253
S,AsyCo,0.4,7,120,0.07345702385460053,0.16357440363498674
S,AsyCo,0.4,7,149,0.08027262400605831,0.1972737599394169
S,AsyCo,0.4,8,0,0.03,0.1
S,AsyCo,0.4,8,30,0.07333333333333333,0.2048148148148148
S,AsyCo,0.4,8,60,0.07037037037037037,0.20851851851851852
S,AsyCo,0.4,8,90,0.07222222222222222,0.23
S,AsyCo,0.4,8,120,0.07148148148148148,0.24185185185185185
S,AsyCo,0.4,8,149,0.07333333333333333,0.23222222222222222
S,AsyCo,0.4,9,0,0.024645257654966394,0.08289768483943241
S,AsyCo,0.4,9,30,0.15048543689320387,0.21844660194174756
S,AsyCo,0.4,9,60,0.13704256908140403,0.1982823002240478
S,AsyCo,0.4,9,90,0.16131441374159822,0.21807318894697536
S,AsyCo,0.4,9,120,0.10866318147871545,0.18297236743838685
S,AsyCo,0.4,9,149,0.1773711725168036,0.18147871545929797
S,AsyCo,0.5,0,0,0.026165413533834586,0.08781954887218045
S,AsyCo,0.5,0,30,0.06406015037593984,0.1900751879699248
S,AsyCo,0.5,0,60,0.06526315789473684,0.19218045112781956
S,AsyCo,0.5,0,90,0.0649624060150376,0.20270676691729322
S,AsyCo,0.5,0,120,0.06706766917293233,0.21293233082706767
S,AsyCo,0.5,0,149,0.05834586466165414,0.22736842105263158
S,AsyCo,0.5,1,0,0.014294049008168028,0.07701283547257877
S,AsyCo,0.5,1,30,0.07380396732788798,0.14002333722287047
S,AsyCo,0.5,1,60,0.07963827304550758,0.16977829638273045
S,AsyCo,0.5,1,90,0.08313885647607934,0.18582263710618435
S,AsyCo,0.5,1,120,0.08838973162193699,0.1939906651108518
S,AsyCo,0.5,1,149,0.08197199533255542,0.1826137689614936
S,AsyCo,0.5,2,0,0.0351140456182473,0.08373349339735894
S,AsyCo,0.5,2,30,0.08283313325330131,0.21158463385354143
S,AsyCo,0.5,2,60,0.07052821128451381,0.22539015606242496
S,AsyCo,0.5,2,90,0.07713085234093638,0.21818727490996398
S,AsyCo,0.5,2,120,0.07863145258103241,0.24879951980792317
S,AsyCo,0.5,2,149,0.07953181272509004,0.23589435774309725
S,AsyCo,0.5,3,0,0.04934601664684899,0.15784780023781214
S,AsyCo,0.5,3,30,0.07728894173602854,0.24256837098692033
S,AsyCo,0.5,3,60,0.07282996432818074,0.21848989298454222
S,AsyCo,0.5,3,90,0.07431629013079667,0.24227110582639716
S,AsyCo,0.5,3,120,0.08234244946492271,0.25118906064209273
S,AsyCo,0.5,3,149,0.07491082045184304,0.21938168846611178
S,AsyCo,0.5,4,0,0.02311618132692885,0.0828580006004203
S,AsyCo,0.5,4,30,0.1107775442809967,0.19123386370459322
S,AsyCo,0.5,4,60,0.09036325427799459,0.23836685679975983
S,AsyCo,0.5,4,90,0.08796157310117082,0.22936055238667066
S,AsyCo,0.5,4,120,0.10357250075052536,0.2128489942960072
S,AsyCo,0.5,4,149,0.12188531972380666,0.21435004503152205
S,AsyCo,0.5,5,0,0.03887240356083086,0.07596439169139466
S,AsyCo,0.5,5,30,0.0913946587537092,0.21810089020771514
S,AsyCo,0.5,5,60,0.08813056379821958,0.20771513353115728
S,AsyCo,0.5,5,90,0.08486646884272997,0.1943620178041543
S,AsyCo,0.5,5,120,0.09584569732937685,0.22344213649851632
S,AsyCo,0.5,5,149,0.08783382789317508,0.18931750741839762
S,AsyCo,0.5,6,0,0.020106445890005913,0.11117681845062094
S,AsyCo,0.5,6,30,0.09343583678296866,0.23861620342992312
S,AsyCo,0.5,6,60,0.08781785925487877,0.21998817267888823
S,AsyCo,0.5,6,90,0.09668835008870491,0.2253104671791839
S,AsyCo,0.5,6,120,0.09639266706091071,0.21850975753991722
S,AsyCo,0.5,6,149,0.09461856889414548,0.21584861028976937
S,AsyCo,0.5,7,0,0.04089669797031203,0.0754316873674644
S,AsyCo,0.5,7,30,0.08754922750681611,0.19145713420175706
S,AsyCo,0.5,7,60,0.10360496819145713,0.21296576794910632
S,AsyCo,0.5,7,90,0.12390184792487124,0.2393214177521963
S,AsyCo,0.5,7,120,0.08815510451378371,0.19176007270524084
S,AsyCo,0.5,7,149,0.09603150560436231,0.1932747652226598
S,AsyCo,0.5,8,0,0.027777777777777776,0.08034647550776583
S,AsyCo,0.5,8,30,0.08213859020310633,0.1983273596176822
S,AsyCo,0.5,8,60,0.09050179211469533,0.2108721624850657
S,AsyCo,0.5,8,90,0.07885304659498207,0.20967741935483872
S,AsyCo,0.5,8,120,0.09199522102747909,0.2753882915173238
S,AsyCo,0.5,8,149,0.08870967741935484,0.22849462365591397
S,AsyCo,0.5,9,0,0.030847559149445942,0.11320754716981132
S,AsyCo,0.5,9,30,0.0664869721473495,0.16292303084755916
S,AsyCo,0.5,9,60,0.0649895178197065,0.18029350104821804
S,AsyCo,0.5,9,90,0.0652890086852351,0.18328840970350405
S,AsyCo,0.5,9,120,0.07247678945792153,0.20275531596286314
S,AsyCo,0.5,9,149,0.06978137166816412,0.18808026355196167
S,ELR,0.1,0,0,0.012850467289719626,0.0514018691588785
S,ELR,0.1,0,30,0.06191588785046729,0.19742990654205608
S,ELR,0.1,0,60,0.07710280373831775,0.2266355140186916
S,ELR,0.1,0,90,0.09813084112149532,0.29789719626168226
S,ELR,0.1,0,120,0.10747663551401869,0.35046728971962615
S,ELR,0.1,0,149,0.10630841121495327,0.37149532710280375
S,ELR,0.1,1,0,0.023474178403755867,0.06455399061032864
S,ELR,0.1,1,30,0.10446009389671361,0.2605633802816901
S,ELR,0.1,1,60,0.10915492957746478,0.24882629107981222
S,ELR,0.1,1,90,0.1068075117370892,0.3779342723004695
S,ELR,0.1,1,120,0.10915492957746478,0.38967136150234744
S,ELR,0.1,1,149,0.11150234741784038,0.43896713615023475
S,ELR,0.1,2,0,0.006920415224913495,0.05190311418685121
S,ELR,0.1,2,30,0.09111880046136102,0.19492502883506344
S,ELR,0.1,2,60,0.07727797001153403,0.21337946943483277
S,ELR,0.1,2,90,0.11995386389850057,0.3333333333333333
S,ELR,0.1,2,120,0.10034602076124567,0.45213379469434833
S,ELR,0.1,2,149,0.10265282583621683,0.4936562860438293
S,ELR,0.1,3,0,0.025974025974025976,0.07792207792207792
S,ELR,0.1,3,30,0.09208972845336481,0.179456906729634
S,ELR,0.1,3,60,0.12160566706021252,0.4002361275088548
S,ELR,0.1,3,90,0.1204250295159386,0.3872491145218418
S,ELR,0.1,3,120,0.12632821723730814,0.45454545454545453
S,ELR,0.1,3,149,0.12868949232585597,0.47461629279811096
S,ELR,0.1,4,0,0.01707317073170732,0.08902439024390243
S,ELR,0.1,4,30,0.07926829268292683,0.17073170731707318
S,ELR,0.1,4,60,0.06951219512195123,0.22439024390243903
S,ELR,0.1,4,90,0.10365853658536585,0.29878048780487804
S,ELR,0.1,4,120,0.10975609756097561,0.4
S,ELR,0.1,4,149,0.12195121951219512,0.4402439024390244
S,ELR,0.1,5,0,0.023752969121140142,0.09144893111638955
S,ELR,0.1,5,30,0.0510688836104513,0.1840855106888361
S,ELR,0.1,5,60,0.07363420427553444,0.2862232779097387
S,ELR,0.1,5,90,0.07125890736342043,0.3087885985748218
S,ELR,0.1,5,120,0.10926365795724466,0.42161520190023755
S,ELR,0.1,5,149,0.11401425178147269,0.43705463182897863
S,ELR,0.1,6,0,0.01834862385321101,0.07110091743119266
S,ELR,0.1,6,30,0.06422018348623854,0.20871559633027523
S,ELR,0.1,6,60,0.08256880733944955,0.2706422018348624
S,ELR,0.1,6,90,0.11811926605504587,0.375
S,ELR,0.1,6,120,0.11238532110091744,0.39793577981651373
S,ELR,0.1,6,149,0.10779816513761468,0.4231651376146789
S,ELR,0.1,7,0,0.07613636363636364,0.24204545454545454
S,ELR,0.1,7,30,0.075,0.2
S,ELR,0.1,7,60,0.07386363636363637,0.21704545454545454
S,ELR,0.1,7,90,0.07386363636363637,0.30568181818181817
S,ELR,0.1,7,120,0.08977272727272727,0.4113636363636364
S,ELR,0.1,7,149,0.10340909090909091,0.4556818181818182
S,ELR,0.1,8,0,0.00563063063063063,0.0686936936936937
S,ELR,0.1,8,30,0.07995495495495496,0.1554054054054054
S,ELR,0.1,8,60,0.08671171171171171,0.25675675675675674
S,ELR,0.1,8,90,0.10810810810810811,0.3108108108108108
S,ELR,0.1,8,120,0.11261261261261261,0.375
S,ELR,0.1,8,149,0.11373873873873874,0.42454954954954954
S,ELR,0.1,9,0,0.030338389731621937,0.10151691948658109
S,ELR,0.1,9,30,0.10151691948658109,0.28354725787631274
S,ELR,0.1,9,60,0.09801633605600933,0.29638273045507585
S,ELR,0.1,9,90,0.09918319719953325,0.3418903150525088
S,ELR,0.1,9,120,0.08401400233372229,0.39323220536756126
S,ELR,0.1,9,149,0.09451575262543757,0.45040840140023336
S,ELR,0.2,0,0,0.019382627422828428,0.07465900933237617
S,ELR,0.2,0,30,0.05671213208901651,0.14860014357501794
S,ELR,0.2,0,60,0.08255563531945441,0.21105527638190955
S,ELR,0.2,0,90,0.10193826274228285,0.3223259152907394
S,ELR,0.2,0,120,0.10696338837042355,0.353194544149318
S,ELR,0.2,0,149,0.10552763819095477,0.3725771715721464
S,ELR,0.2,1,0,0.03884892086330935,0.08992805755395683
S,ELR,0.2,1,30,0.06762589928057554,0.15827338129496402
S,ELR,0.2,1,60,0.06258992805755395,0.1669064748201439
S,ELR,0.2,1,90,0.09928057553956834,0.2935251798561151
S,ELR,0.2,1,120,0.11294964028776978,0.3712230215827338
S,ELR,0.2,1,149,0.11079136690647481,0.4079136690647482
S,ELR,0.2,2,0,0.045389048991354465,0.13184438040345822
S,ELR,0.2,2,30,0.07276657060518732,0.1873198847262248
S,ELR,0.2,2,60,0.09077809798270893,0.2355907780979827
S,ELR,0.2,2,90,0.09798270893371758,0.2744956772334294
S,ELR,0.2,2,120,0.10302593659942363,0.39913544668587897
S,ELR,0.2,2,149,0.09293948126801153,0.4322766570605187
S,ELR,0.2,3,0,0.03025830258302583,0.08634686346863468
S,ELR,0.2,3,30,0.06568265682656826,0.16752767527675277
S,ELR,0.2,3,60,0.09667896678966789,0.24944649446494466
S,ELR,0.2,3,90,0.0952029520295203,0.3173431734317343
S,ELR,0.2,3,120,0.11439114391143912,0.4177121771217712
S,ELR,0.2,3,149,0.11439114391143912,0.44797047970479703
S,ELR,0.2,4,0,0.04402985074626865,0.09701492537313433
S,ELR,0.2,4,30,0.06940298507462686,0.20223880597014926
S,ELR,0.2,4,60,0.09253731343283582,0.27313432835820894
S,ELR,0.2,4,90,0.09029850746268657,0.31044776119402984
S,ELR,0.2,4,120,0.09328358208955224,0.3895522388059702
S,ELR,0.2,4,149,0.10820895522388059,0.4388059701492537
S,ELR,0.2,5,0,0.03374908290535583,0.11592076302274394
S,ELR,0.2,5,30,0.06236243580337491,0.17094644167278064
S,ELR,0.2,5,60,0.06749816581071166,0.20763022743947177
S,ELR,0.2,5,90,0.08290535583272193,0.32501834189288337
S,ELR,0.2,5,120,0.09391049156272928,0.371973587674248
S,ELR,0.2,5,149,0.11298606016140866,0.4372707263389582
S,ELR,0.2,6,0,0.012866333095067906,0.07147962830593281
S,ELR,0.2,6,30,0.08077197998570407,0.17655468191565404
S,ELR,0.2,6,60,0.09578270192994996,0.24303073624017155
S,ELR,0.2,6,90,0.08577555396711938,0.25875625446747674
S,ELR,0.2,6,120,0.10364546104360257,0.3316654753395282
S,ELR,0.2,6,149,0.10364546104360257,0.3559685489635454
S,ELR,0.2,7,0,0.012099644128113879,0.06263345195729537
S,ELR,0.2,7,30,0.06334519572953737,0.17935943060498222
S,ELR,0.2,7,60,0.0797153024911032,0.2313167259786477
S,ELR,0.2,7,90,0.08825622775800712,0.3330960854092527
S,ELR,0.2,7,120,0.09679715302491103,0.3594306049822064
S,ELR,0.2,7,149,0.08612099644128114,0.38576512455516015
S,ELR,0.2,8,0,0.015804597701149427,0.08189655172413793
S,ELR,0.2,8,30,0.05962643678160919,0.17385057471264367
S,ELR,0.2,8,60,0.06752873563218391,0.23060344827586207
S,ELR,0.2,8,90,0.08261494252873564,0.3110632183908046
S,ELR,0.2,8,120,0.09339080459770115,0.39439655172413796
S,ELR,0.2,8,149,0.10201149425287356,0.4281609195402299
S,ELR,0.2,9,0,0.010294117647058823,0.06102941176470588
S,ELR,0.2,9,30,0.08161764705882353,0.23676470588235293
S,ELR,0.2,9,60,0.0875,0.3
S,ELR,0.2,9,90,0.08970588235294118,0.34705882352941175
S,ELR,0.2,9,120,0.09926470588235294,0.3875
S,ELR,0.2,9,149,0.09779411764705882,0.44338235294117645
S,ELR,0.3,0,0,0.006866110838646395,0.06620892594409024
S,ELR,0.3,0,30,0.06424717999019126,0.1525257479156449
S,ELR,0.3,0,60,0.06375674350171653,0.19077979401667483
S,ELR,0.3,0,90,0.07552721922511035,0.2501226091221187
S,ELR,0.3,0,120,0.08876900441392839,0.32908288376655226
S,ELR,0.3,0,149,0.09612555174104953,0.37763609612555177
S,ELR,0.3,1,0,0.03153808830664726,0.08054342552159147
S,ELR,0.3,1,30,0.053372149442018436,0.13731198447355653
S,ELR,0.3,1,60,0.08393983503153808,0.21737020863658418
S,ELR,0.3,1,90,0.09801067442988841,0.28626880155264434
S,ELR,0.3,1,120,0.09995147986414361,0.3537117903930131
S,ELR,0.3,1,149,0.08199902959728288,0.3381853469189714
S,ELR,0.3,2,0,0.033634538152610444,0.1320281124497992
S,ELR,0.3,2,30,0.0853413654618474,0.19779116465863453
S,ELR,0.3,2,60,0.08734939759036145,0.232429718875502
S,ELR,0.3,2,90,0.10190763052208836,0.24849397590361447
S,ELR,0.3,2,120,0.0963855421686747,0.29819277108433734
S,ELR,0.3,2,149,0.09186746987951808,0.35190763052208834
S,ELR,0.3,3,0,0.02561576354679803,0.07339901477832513
S,ELR,0.3,3,30,0.06206896551724138,0.14876847290640394
S,ELR,0.3,3,60,0.07093596059113301,0.183743842364532
S,ELR,0.3,3,90,0.08423645320197044,0.2561576354679803
S,ELR,0.3,3,120,0.09950738916256158,0.33448275862068966
S,ELR,0.3,3,149,0.0896551724137931,0.3477832512315271
S,ELR,0.3,4,0,0.04607594936708861,0.11139240506329114
S,ELR,0.3,4,30,0.06632911392405064,0.13265822784810127
S,ELR,0.3,4,60,0.0840506329113924,0.20810126582278482
S,ELR,0.3,4,90,0.06987341772151899,0.21468354430379746
S,ELR,0.3,4,120,0.08455696202531646,0.3189873417721519
S,ELR,0.3,4,149,0.09265822784810127,0.3513924050632911
S,ELR,0.3,5,0,0.011116725618999495,0.06872157655381506
S,ELR,0.3,5,30,0.04699343102577059,0.1349166245578575
S,ELR,0.3,5,60,0.07023749368367863,0.2632642748863062
S,ELR,0.3,5,90,0.05709954522486104,0.2228398180899444
S,ELR,0.3,5,120,0.07832238504295098,0.3415866599292572
S,ELR,0.3,5,149,0.08893380495199596,0.3855482566953007
S,ELR,0.3,6,0,0.05046545810877021,0.08623223909848114
S,ELR,0.3,6,30,0.06467417932386085,0.17197452229299362
S,ELR,0.3,6,60,0.07349338559529642,0.21558059774620283
S,ELR,0.3,6,90,0.08182263596276335,0.27388535031847133
S,ELR,0.3,6,120,0.08427241548260657,0.2964233219010289
S,ELR,0.3,6,149,0.09407153356197942,0.3571778539931406
S,ELR,0.3,7,0,0.0407149950347567,0.11221449851042702
S,ELR,0.3,7,30,0.060079443892750745,0.1673286991062562
S,ELR,0.3,7,60,0.070506454816286,0.20506454816286
S,ELR,0.3,7,90,0.0749751737835154,0.21549155908639522
S,ELR,0.3,7,120,0.0759682224428997,0.31479642502482624
S,ELR,0.3,7,149,0.08093346573982126,0.35302879841112217
S,ELR,0.3,8,0,0.05647176411794103,0.27936031984008
S,ELR,0.3,8,30,0.05997001499250375,0.16241879060469766
S,ELR,0.3,8,60,0.0864567716141929,0.2413793103448276
S,ELR,0.3,8,90,0.07746126936531735,0.24737631184407796
S,ELR,0.3,8,120,0.08445777111444278,0.3233383308345827
S,ELR,0.3,8,149,0.09845077461269365,0.3748125937031484
S,ELR,0.3,9,0,0.022365805168986085,0.08001988071570576
S,ELR,0.3,9,30,0.041749502982107355,0.11332007952286283
S,ELR,0.3,9,60,0.10288270377733598,0.24652087475149106
S,ELR,0.3,9,90,0.07455268389662027,0.21968190854870775
S,ELR,0.3,9,120,0.08349900596421471,0.33300198807157055
S,ELR,0.3,9,149,0.08598409542743539,0.38916500994035785
S,ELR,0.4,0,0,0.010610079575596816,0.070481242895036
S,ELR,0.4,0,30,0.04319818112921561,0.1246684350132626
S,ELR,0.4,0,60,0.07540735126942023,0.2209170140204623
S,ELR,0.4,0,90,0.09132247063281546,0.3122394846532778
S,ELR,0.4,0,120,0.08601743084501705,0.31527093596059114
S,ELR,0.4,0,149,0.08904888215233042,0.34444865479348236
S,ELR,0.4,1,0,0.031363967906637494,0.07293946024799416
S,ELR,0.4,1,30,0.06163384390955507,0.13785557986870897
S,ELR,0.4,1,60,0.07257476294675419,0.1838074398249453
S,ELR,0.4,1,90,0.06418672501823487,0.17432530999270604
S,ELR,0.4,1,120,0.07585703865791393,0.2658643326039387
S,ELR,0.4,1,149,0.07549234135667396,0.31291028446389496
S,ELR,0.4,2,0,0.04351145038167939,0.1896946564885496
S,ELR,0.4,2,30,0.06297709923664122,0.18091603053435115
S,ELR,0.4,2,60,0.06908396946564886,0.1763358778625954
S,ELR,0.4,2,90,0.07366412213740459,0.2316793893129771
S,ELR,0.4,2,120,0.07633587786259542,0.3095419847328244
S,ELR,0.4,2,149,0.08587786259541985,0.3416030534351145
S,ELR,0.4,3,0,0.04212860310421286,0.11492978566149298
S,ELR,0.4,3,30,0.07317073170731707,0.1703621581670362
S,ELR,0.4,3,60,0.07243163340724317,0.17405764966740578
S,ELR,0.4,3,90,0.09866962305986696,0.2908351810790835
S,ELR,0.4,3,120,0.08388765705838877,0.3340724316334072
S,ELR,0.4,3,149,0.08130081300813008,0.34405025868440503
S,ELR,0.4,4,0,0.025796661608497723,0.09256449165402124
S,ELR,0.4,4,30,0.06676783004552352,0.15971168437025796
S,ELR,0.4,4,60,0.07018209408194234,0.20523520485584218
S,ELR,0.4,4,90,0.07018209408194234,0.210546282245827
S,ELR,0.4,4,120,0.07966616084977238,0.3357359635811836
S,ELR,0.4,4,149,0.07663125948406677,0.3482549317147193
S,ELR,0.4,5,0,0.043010752688172046,0.11976269929551353
S,ELR,0.4,5,30,0.060808305524657026,0.15276232851316277
S,ELR,0.4,5,60,0.0682239525398591,0.18984056358917314
S,ELR,0.4,5,90,0.06229143492769744,0.2039302929180571
S,ELR,0.4,5,120,0.0778642936596218,0.2936596218020022
S,ELR,0.4,5,149,0.07156099369670003,0.3218390804597701
S,ELR,0.4,6,0,0.05391432791728213,0.10081240768094535
S,ELR,0.4,6,30,0.06425406203840472,0.18205317577548005
S,ELR,0.4,6,60,0.08197932053175776,0.18906942392909898
S,ELR,0.4,6,90,0.07828655834564253,0.21344165435745938
S,ELR,0.4,6,120,0.08382570162481537,0.28360413589364847
S,ELR,0.4,6,149,0.08013293943870015,0.3020679468242245
S,ELR,0.4,7,0,0.029912911775842484,0.09958349110185535
S,ELR,0.4,7,30,0.07762211283604695,0.17644831503218478
S,ELR,0.4,7,60,0.06247633472169633,0.16054524801211661
S,ELR,0.4,7,90,0.05793260128739114,0.2037107156380159
S,ELR,0.4,7,120,0.0704278682317304,0.2798182506626278
S,ELR,0.4,7,149,0.07686482393032942,0.3169254070427868
S,ELR,0.4,8,0,0.027407407407407408,0.08185185185185186
S,ELR,0.4,8,30,0.03777777777777778,0.11888888888888889
S,ELR,0.4,8,60,0.06962962962962962,0.2088888888888889
S,ELR,0.4,8,90,0.07703703703703704,0.26222222222222225
S,ELR,0.4,8,120,0.07296296296296297,0.2577777777777778
S,ELR,0.4,8,149,0.07851851851851852,0.3488888888888889
S,ELR,0.4,9,0,0.03211351755041075,0.08215085884988797
S,ELR,0.4,9,30,0.06161314413741598,0.16990291262135923
S,ELR,0.4,9,60,0.060866318147871544,0.17027632561613143
S,ELR,0.4,9,90,0.06721433905899925,0.22852875280059745
S,ELR,0.4,9,120,0.06497386109036594,0.30657206870799103
S,ELR,0.4,9,149,0.07505601194921584,0.3342046303211352
S,ELR,0.5,0,0,0.03729323308270677,0.07639097744360902
S,ELR,0.5,0,30,0.06255639097744362,0.15097744360902254
S,ELR,0.5,0,60,0.05082706766917293,0.14706766917293232
S,ELR,0.5,0,90,0.056842105263157895,0.18195488721804512
S,ELR,0.5,0,120,0.06646616541353384,0.26225563909774435
S,ELR,0.5,0,149,0.05954887218045113,0.25473684210526315
S,ELR,0.5,1,0,0.028004667444574097,0.08780630105017503
S,ELR,0.5,1,30,0.05571761960326721,0.13448074679113187
S,ELR,0.5,1,60,0.05863477246207701,0.191073512252042
S,ELR,0.5,1,90,0.07117852975495916,0.22520420070011668
S,ELR,0.5,1,120,0.0720536756126021,0.2718786464410735
S,ELR,0.5,1,149,0.07526254375729288,0.31680280046674447
S,ELR,0.5,2,0,0.03181272509003601,0.12244897959183673
S,ELR,0.5,2,30,0.06512605042016807,0.13655462184873948
S,ELR,0.5,2,60,0.06752701080432173,0.187875150060024
S,ELR,0.5,2,90,0.07923169267707082,0.27791116446578634
S,ELR,0.5,2,120,0.07382953181272509,0.2776110444177671
S,ELR,0.5,2,149,0.0744297719087635,0.3112244897959184
S,ELR,0.5,3,0,0.04399524375743163,0.08442330558858502
S,ELR,0.5,3,30,0.054994054696789536,0.1361474435196195
S,ELR,0.5,3,60,0.06361474435196195,0.15755053507728894
S,ELR,0.5,3,90,0.06183115338882283,0.18192627824019025
S,ELR,0.5,3,120,0.06926278240190249,0.2550535077288942
S,ELR,0.5,3,149,0.07342449464922711,0.29458977407847803
S,ELR,0.5,4,0,0.014109876913839688,0.056739717802461724
S,ELR,0.5,4,30,0.06844791353947763,0.161212848994296
S,ELR,0.5,4,60,0.07325127589312519,0.1783248273791654
S,ELR,0.5,4,90,0.06274392074452116,0.21014710297208045
S,ELR,0.5,4,120,0.06934854398078655,0.23026118282797958
S,ELR,0.5,4,149,0.07084959471630141,0.28610027018913237
S,ELR,0.5,5,0,0.019287833827893175,0.08486646884272997
S,ELR,0.5,5,30,0.06231454005934718,0.14362017804154303
S,ELR,0.5,5,60,0.06231454005934718,0.1486646884272997
S,ELR,0.5,5,90,0.06765578635014836,0.22344213649851632
S,ELR,0.5,5,120,0.06913946587537093,0.2534124629080119
S,ELR,0.5,5,149,0.07032640949554896,0.2824925816023739
S,ELR,0.5,6,0,0.015079834417504436,0.0703725606150207
S,ELR,0.5,6,30,0.0576581904198699,0.16469544648137197
S,ELR,0.5,6,60,0.06741573033707865,0.1782968657599054
S,ELR,0.5,6,90,0.06682436428149024,0.2250147841513897
S,ELR,0.5,6,120,0.07125960969840331,0.2729154346540509
S,ELR,0.5,6,149,0.0700768775872265,0.30514488468361917
S,ELR,0.5,7,0,0.04241139048773099,0.08694335049984853
S,ELR,0.5,7,30,0.07724931838836716,0.14116934262344744
S,ELR,0.5,7,60,0.07634050287791579,0.18691305664950014
S,ELR,0.5,7,90,0.07634050287791579,0.22932444713723113
S,ELR,0.5,7,120,0.0669494092699182,0.26113299000302936
S,ELR,0.5,7,149,0.07603756437443199,0.30081793395940626
S,ELR,0.5,8,0,0.032855436081242535,0.08094384707287933
S,ELR,0.5,8,30,0.05137395459976105,0.12903225806451613
S,ELR,0.5,8,60,0.05734767025089606,0.15591397849462366
S,ELR,0.5,8,90,0.06899641577060932,0.19743130227001196
S,ELR,0.5,8,120,0.06839904420549582,0.239247311827957
S,ELR,0.5,8,149,0.07377538829151732,0.29181600955794507
S,ELR,0.5,9,0,0.031746031746031744,0.07127882599580712
S,ELR,0.5,9,30,0.052710392333033845,0.14764899670560047
S,ELR,0.5,9,60,0.05810122791254867,0.15873015873015872
S,ELR,0.5,9,90,0.061395627433363284,0.20754716981132076
S,ELR,0.5,9,120,0.05750224618149147,0.25456723569931117
S,ELR,0.5,9,149,0.06199460916442048,0.3045822102425876
S,SCE,0.1,0,0,0.08761682242990654,0.2207943925233645
S,SCE,0.1,0,30,0.3364485981308411,0.24766355140186916
S,SCE,0.1,0,60,0.31542056074766356,0.2932242990654206
S,SCE,0.1,0,90,0.43457943925233644,0.3679906542056075
S,SCE,0.1,0,120,0.4883177570093458,0.3644859813084112
S,SCE,0.1,0,149,0.45093457943925236,0.39602803738317754
S,SCE,0.1,1,0,0.07276995305164319,0.15492957746478872
S,SCE,0.1,1,30,0.45892018779342725,0.28169014084507044
