dataset,init,optim,method,tau,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_auc_mean,macro_auc_std,nta_mean,nta_std,lnmr_mean,lnmr_std,empirical_flip_rate_mean,empirical_flip_rate_std,per_class_f1_akiec_mean,per_class_f1_akiec_std,per_class_f1_bcc_mean,per_class_f1_bcc_std,per_class_f1_bkl_mean,per_class_f1_bkl_std,per_class_f1_df_mean,per_class_f1_df_std,per_class_f1_mel_mean,per_class_f1_mel_std,per_class_f1_nv_mean,per_class_f1_nv_std,per_class_f1_vasc_mean,per_class_f1_vasc_std,n_folds
imbalanced,pretrained,sgd,baseline,0.0,0.735995354020541,0.05457050885971309,0.5671619811587504,0.06928693005102474,0.7048857196779154,0.01775264308532148,0.934504072937832,0.014068839472116934,,,,,0.0,0.0,0.45968391199745195,0.14199635609963895,0.6841475436368005,0.0377251951738765,0.5642375279993077,0.019801879045636146,0.41815476190476186,0.15014283637654094,0.41547146340230656,0.02880728412429726,0.7731206767144836,0.011424154486894812,0.6553179824561404,0.17132685087716581,4
imbalanced,pretrained,sgd,baseline,0.1,0.644925243964955,0.052260805678090626,0.29193811518616575,0.02933576826251304,0.1496022448465217,0.009235954590023578,0.8877828776076248,0.016681242395408635,0.11964547889839151,0.005733421205208092,0.7649098254906161,0.023796401777905457,0.1276711785413258,0.0011553552677605265,0.41180374157547545,0.03955625698556377,0.4769846626654605,0.0728346738939795,0.3786959064327486,0.011854981087613264,0.2601167788500527,0.048473330951457186,0.22716320451351155,0.02527017448474612,0.0769885493926268,0.008608550295468195,0.2118139628732849,0.0838022993662725,3
imbalanced,pretrained,sgd,baseline,0.2,0.6167287275172875,0.07936150993225731,0.265193591493495,0.03263568586922553,0.11687764121502874,0.004535086800065794,0.8745108838518977,0.030860908450940715,0.11915180368454244,0.005625670324654582,0.7310069457896428,0.014566371914071386,0.20680251871684266,0.0003743286447157004,0.36065268065268064,0.08232086461857607,0.449185216004438,0.01765410216609213,0.3453526138314818,0.03246546171350954,0.18427672955974841,0.07298578874661307,0.2114358605516037,0.026987976406715106,0.0421325706526898,0.01598928918170253,0.26331946920182214,0.040421876342403094,3
imbalanced,pretrained,sgd,baseline,0.3,0.5771491209540835,0.02362352901453502,0.24047776616167074,0.02033444816148453,0.11550927383330312,0.02123335826897085,0.8538217826534882,0.014868700199175761,0.11159914028081154,0.003435516494502885,0.6940236913051806,0.03198044883277419,0.30204769696068223,0.0052427114768841985,0.3457382638342512,0.06072440492759656,0.40325332545749887,0.04030306413356733,0.3436328430766695,0.021019843476564395,0.15461814171491592,0.04905942341093538,0.20129433193405558,0.015294760281123322,0.0466160265602191,0.030262614388984574,0.18819143055408535,0.0444418965393521,3
imbalanced,pretrained,sgd,baseline,0.4,0.5375390094041522,0.04494614609260308,0.21508154464848372,0.022976205065489613,0.10270945465776576,0.004203150289387729,0.8355157149405747,0.0279846296843248,0.1161680369859362,0.008496664550473052,0.6567354205475316,0.028545097174605148,0.3966979027219992,0.009763940759944247,0.2865440902712146,0.04783132992358674,0.36832663072930033,0.05432699748305854,0.3263251231667318,0.02710066986977677,0.1366778170881012,0.06755858593028578,0.18201360319036586,0.030404981707327996,0.03861765605656434,0.012497532414795457,0.1670658920371081,0.03765126723637371,3
imbalanced,pretrained,sgd,baseline,0.5,0.5172014186037349,0.038815015583309354,0.21837141315955122,0.016901207272870963,0.1434721855274361,0.01480267588450341,0.8180836309472971,0.009930737715430498,0.12241183398373168,0.00932467926057683,0.6582164109272033,0.021491440196956556,0.5000247905201051,0.008560594115784241,0.3122068373820304,0.03818342211395733,0.3747853207070105,0.03728220834983063,0.2775567396265929,0.03574579044278521,0.1268824191549576,0.05670325710127695,0.17192140731743852,0.025974315493792487,0.1014254776365503,0.030684176186693123,0.16382169029227853,0.0275154511427613,3
imbalanced,scratch,adam,asyco_divmix,0.0,0.5069114592920909,0.024452500041167793,0.2721816211089987,0.021623215127997756,0.4979090033075299,0.06063261814716276,0.8738834410792077,0.010027489194351391,,,,,0.0,0.0,0.3073697078182773,0.04995268604039253,0.2461571119075232,0.11082240086182062,0.19140769415832107,0.03753941928032197,0.06301475974158154,0.012703013319077461,0.3436102536039953,0.048787812703183504,0.5918481797504179,0.0823824980431521,0.16186364078287457,0.04905266830947168,10
imbalanced,scratch,adam,asyco_divmix,0.1,0.4575256681127441,0.03129065820093197,0.18271148163405748,0.025413375955038488,0.12370684096829927,0.05746054229162506,0.845708284598698,0.015887463232214863,0.12646081465392997,0.0359967793427657,0.2094409052548447,0.019153686923849313,0.12763647181317864,0.00294283418166978,0.27812716542805144,0.043189696021671255,0.32945230631370725,0.09064295857732027,0.15831974553845884,0.05686095069955698,0.042848926416805475,0.01129748085612795,0.3006711887261341,0.03952006871207423,0.08174121099487364,0.07545193906822598,0.08781982802037167,0.04769613745612276,10
imbalanced,scratch,adam,asyco_divmix,0.2,0.46317604094966275,0.024628731553388416,0.17170794913123683,0.02156839862981874,0.09990656201900565,0.029669024701508413,0.8361524543806143,0.01930198307268823,0.11129928626955077,0.01304980131545333,0.22155914216036807,0.019035692049374015,0.20504239178937972,0.0032717851844510596,0.27275535701216247,0.036618857027075936,0.3494218049768529,0.07612060713715396,0.13322926637408142,0.06337713086898383,0.04055761486200165,0.01034230424646475,0.2698840701614537,0.04428143251891951,0.05484699854550066,0.03391738783850051,0.08126053198660489,0.01801595503611272,10
imbalanced,scratch,adam,asyco_divmix,0.3,0.4034387509675582,0.031421009562861986,0.1368937376835822,0.01840605949210275,0.06181013590970343,0.021606892832785364,0.8157590676134634,0.021065556485809524,0.08985080930382744,0.011473026271494869,0.19927868892792003,0.026986016616606143,0.2996281421984233,0.004213046599640937,0.24088499581629663,0.024281984755112562,0.27668066487263526,0.0969643291463966,0.07469059422339024,0.05382185087696821,0.036936694960697,0.012341220813368761,0.25106805178993985,0.02986413774422941,0.018338280935072882,0.02665169374940747,0.0596568811870435,0.008277934820443119,10
