trial,state,value,duration_s,param_alpha,param_beta,param_A
54,COMPLETE,0.5158013399004873,646.477488,0.0475257617066016,1.227616921460123,-4.309378302401232
55,COMPLETE,0.532524704532743,678.007139,0.14397965540394728,1.2542349105916013,-3.731929850730356
56,COMPLETE,0.5264148434135272,656.347521,0.3257673809114279,1.0301120028468858,-4.371763747491372
57,COMPLETE,0.48276263779753104,462.079223,2.3011828345951995,1.877567564554707,-7.1506201523102995
58,COMPLETE,0.47767888024686195,463.457629,0.22099062127410987,0.15298401470796263,-3.354031266193987
59,COMPLETE,0.5140501134890755,636.031184,0.06271487114322415,0.6060874460780369,-3.5048177149707733
60,COMPLETE,0.5546710080599929,1145.296394,0.1434268911171099,1.1777843088654651,-4.978655819270373
61,COMPLETE,0.6017718603437643,1623.683378,0.17220516262474614,1.6757468009880383,-2.4629104871171634
62,COMPLETE,0.49496107218146934,461.837364,0.02001030728829539,1.713279150724116,-2.277162613718909
63,COMPLETE,0.6348415932979264,2014.822102,0.49091169289262826,1.9658102699278834,-3.467624699599517
64,COMPLETE,0.5045935081705057,487.525754,0.9469223070792482,1.9809027276337403,-3.327133102285672
65,COMPLETE,0.49136519491116,458.988264,0.7709675594914901,1.971114458819781,-2.9931726542494803
66,COMPLETE,0.5910649013710341,1542.660273,0.5008611796732033,1.8019021163391153,-5.830049331418607
67,COMPLETE,0.506004698526867,485.79441,0.32937141962136873,1.9931800228148218,-3.870622928298805
68,COMPLETE,0.5776739292897062,1388.143111,0.20209177599814573,0.7435712144903885,-3.9014754806307206
69,COMPLETE,0.6257266342408968,2040.730162,0.031305554426343925,0.28672957263232296,-3.246729974104686
70,COMPLETE,0.4791881197962944,460.891577,0.7169799877010999,0.6229378833571567,-3.5212514532432073
71,COMPLETE,0.6385126746308885,2019.022039,0.04826824733236426,0.3917702175731686,-2.682104548462495
72,COMPLETE,0.6550417538508327,2104.149086,0.0818246277479367,0.5566272212849634,-2.9862382716855547
73,COMPLETE,0.5816420990762708,1414.696216,0.07309536386130219,0.45319462270265193,-2.2557683466777445
74,COMPLETE,0.632058811889982,2123.761644,0.043337344960358966,0.4968844116835699,-3.183131513106409
75,COMPLETE,0.5740001127489165,1376.678151,0.050933159780373174,0.8630909076057197,-2.0873269288332543
76,COMPLETE,0.5318460805832806,687.369365,0.08891533201382062,0.2864739614022586,-3.5735367220485874
77,COMPLETE,0.6692644880491315,2109.461416,0.12243123261590845,0.5278425205692154,-2.9614585493635994
78,COMPLETE,0.501017995771744,485.463579,0.10249902214828199,0.23199270697335644,-2.580309107478048
79,COMPLETE,0.49352437570948526,465.182919,0.16045093192878068,0.1737331423375994,-6.469657584716623
80,COMPLETE,0.5237363122794655,658.600887,0.23059453720259274,0.7814636576068983,-2.7444708781615716
81,COMPLETE,0.5325064380979712,658.683221,0.12939174518332403,0.6324618135589459,-3.4505024217708833
82,COMPLETE,0.512668450362548,652.80599,0.1310877147659968,0.4502009070062548,-2.7684724688441587
83,COMPLETE,0.6360807637456105,2074.919879,0.03258692285251405,0.5182250835755655,-2.1543611889047756
84,COMPLETE,0.603315420897124,1678.475613,0.04604994966891447,0.3352172585551699,-2.246661386445083
85,COMPLETE,0.5818915275376326,1363.92447,0.030274877612070674,0.6412339612787721,-2.483786571716782
86,COMPLETE,0.6053488662985813,1693.035754,0.013721261167323662,0.3418316637972059,-2.1498599832629366
87,COMPLETE,0.6119671983301075,1734.496834,0.04844764764292164,0.40787493243670814,-4.696583325198083
88,COMPLETE,0.6497275964773849,2095.074668,0.049203418181168204,0.457841721180579,-3.2835824547835086
89,COMPLETE,0.5237161833746363,644.080223,0.1550281949647803,0.5415966629793609,-3.4215208687366934
90,COMPLETE,0.6380652385752171,2091.290825,0.03317083827143293,0.2809482982193583,-4.006940699733888
91,COMPLETE,0.6272942163195893,2103.054697,0.016977980504487945,0.19069615535791176,-4.177253110883732
92,COMPLETE,0.6534900982057905,2093.192746,0.051848716814563496,0.558586019773258,-4.170831201152396
93,COMPLETE,0.5631971962966553,1156.558202,0.023600576491577447,0.4337378327845044,-3.9494913902454583
94,COMPLETE,0.5391235211086517,680.164514,0.041875044531687125,0.833463231703088,-3.69341977742479
95,COMPLETE,0.5124430531141012,526.039817,0.09858572684910155,0.1844733518655712,-4.677826454787765
96,COMPLETE,0.5660534906170767,1180.909889,0.09555930878237351,0.5163426238887265,-4.091235910564925
97,COMPLETE,0.5573480496780199,1134.167047,0.04110591180173331,0.6901432347978056,-3.881128589872588
98,COMPLETE,0.5624077683264957,1141.01721,0.06128949404459365,0.3807162014634181,-3.4658739857942873
99,COMPLETE,0.42516248973866144,466.937891,9.427430097089745,0.7388677751453505,-7.2975058809488464
