protocol,diagnostic,method,tau,class_name,value
AP,perclass_f1,ELR,0.0,mel,0.31383821373662657
AP,perclass_f1,ELR,0.0,bcc,0.6634349120589432
AP,perclass_f1,ELR,0.0,akiec,0.4977640226318402
AP,perclass_f1,ELR,0.0,vasc,0.66446290205683
AP,perclass_f1,ELR,0.0,df,0.07594153090736053
AP,perclass_f1,AsyCo,0.0,nv,0.7633580868566132
AP,perclass_f1,AsyCo,0.0,bkl,0.4278118296537296
AP,perclass_f1,AsyCo,0.0,mel,0.3759441443534731
AP,perclass_f1,AsyCo,0.0,bcc,0.6290278892493536
AP,perclass_f1,AsyCo,0.0,akiec,0.4526324897360432
AP,perclass_f1,AsyCo,0.0,vasc,0.2671078598105097
AP,perclass_f1,AsyCo,0.0,df,0.12864227240891787
AP,perclass_f1,baseline,0.1,nv,0.02832552933024949
AP,perclass_f1,baseline,0.1,bkl,0.39502443191411263
AP,perclass_f1,baseline,0.1,mel,0.21557014027894153
AP,perclass_f1,baseline,0.1,bcc,0.4639323830522632
AP,perclass_f1,baseline,0.1,akiec,0.32583964604789345
AP,perclass_f1,baseline,0.1,vasc,0.20578169027075063
AP,perclass_f1,baseline,0.1,df,0.15231303096131316
AP,perclass_f1,SCE,0.1,nv,0.7816814499026603
AP,perclass_f1,SCE,0.1,bkl,0.5844632993152674
AP,perclass_f1,SCE,0.1,mel,0.4054300476553694
AP,perclass_f1,SCE,0.1,bcc,0.6113553389730885
AP,perclass_f1,SCE,0.1,akiec,0.42074438470278397
AP,perclass_f1,SCE,0.1,vasc,0.42434093118741617
AP,perclass_f1,SCE,0.1,df,0.2822919668757409
AP,perclass_f1,ELR,0.1,nv,0.0007366482504604051
AP,perclass_f1,ELR,0.1,bkl,0.445792728563258
AP,perclass_f1,ELR,0.1,mel,0.2098042113658804
AP,perclass_f1,ELR,0.1,bcc,0.4435350050166048
AP,perclass_f1,ELR,0.1,akiec,0.33938958149267257
AP,perclass_f1,ELR,0.1,vasc,0.17499964745091928
AP,perclass_f1,ELR,0.1,df,0.1342279934860813
AP,perclass_f1,AsyCo,0.1,nv,0.2749436710262729
AP,perclass_f1,AsyCo,0.1,bkl,0.3672671842949867
AP,perclass_f1,AsyCo,0.1,mel,0.3153703010282189
AP,perclass_f1,AsyCo,0.1,bcc,0.5396362158602613
AP,perclass_f1,AsyCo,0.1,akiec,0.3505739576973153
AP,perclass_f1,AsyCo,0.1,vasc,0.07962750378834618
AP,perclass_f1,AsyCo,0.1,df,0.08395773289628362
AP,perclass_f1,baseline,0.2,nv,0.015004666516976082
AP,perclass_f1,baseline,0.2,bkl,0.3605553414373901
AP,perclass_f1,baseline,0.2,mel,0.21099744152515446
AP,perclass_f1,baseline,0.2,bcc,0.4120227876263156
AP,perclass_f1,baseline,0.2,akiec,0.3312707899956969
AP,perclass_f1,baseline,0.2,vasc,0.19129151555285268
AP,perclass_f1,baseline,0.2,df,0.1394109964176405
AP,perclass_f1,SCE,0.2,nv,0.6654376951270956
AP,perclass_f1,SCE,0.2,bkl,0.5271442309573806
AP,perclass_f1,SCE,0.2,mel,0.3430045501479665
AP,perclass_f1,SCE,0.2,bcc,0.5082395282359523
AP,perclass_f1,SCE,0.2,akiec,0.40004721852190955
AP,perclass_f1,SCE,0.2,vasc,0.2716177667751737
AP,perclass_f1,SCE,0.2,df,0.19476762224531613
AP,perclass_f1,ELR,0.2,nv,0.0003696857670979667
AP,perclass_f1,ELR,0.2,bkl,0.41150741328812845
AP,perclass_f1,ELR,0.2,mel,0.2099746234065481
AP,perclass_f1,ELR,0.2,bcc,0.4255647186864605
AP,perclass_f1,ELR,0.2,akiec,0.3496365025088427
AP,perclass_f1,ELR,0.2,vasc,0.1596427153850116
AP,perclass_f1,ELR,0.2,df,0.13493461546484434
AP,perclass_f1,AsyCo,0.2,nv,0.2245206472852656
AP,perclass_f1,AsyCo,0.2,bkl,0.32931092072001095
AP,perclass_f1,AsyCo,0.2,mel,0.2666202544140718
AP,perclass_f1,AsyCo,0.2,bcc,0.49471096724872743
AP,perclass_f1,AsyCo,0.2,akiec,0.3308068240497197
AP,perclass_f1,AsyCo,0.2,vasc,0.08214122150992784
AP,perclass_f1,AsyCo,0.2,df,0.07776811337242523
AP,perclass_f1,baseline,0.3,nv,0.012837503226732012
AP,perclass_f1,baseline,0.3,bkl,0.3263199281152271
AP,perclass_f1,baseline,0.3,mel,0.1857682999802892
AP,perclass_f1,baseline,0.3,bcc,0.3711378471211624
AP,perclass_f1,baseline,0.3,akiec,0.2765447259619035
AP,perclass_f1,baseline,0.3,vasc,0.14449093149309028
AP,perclass_f1,baseline,0.3,df,0.12311692823212658
AP,perclass_f1,SCE,0.3,nv,0.5453686195389631
AP,perclass_f1,SCE,0.3,bkl,0.4703736270135705
AP,perclass_f1,SCE,0.3,mel,0.2762576871736626
AP,perclass_f1,SCE,0.3,bcc,0.44048567655957943
AP,perclass_f1,SCE,0.3,akiec,0.34571811434884964
AP,perclass_f1,SCE,0.3,vasc,0.19466742328351674
AP,perclass_f1,SCE,0.3,df,0.14236420021248414
AP,perclass_f1,ELR,0.3,nv,0.0011076931471717673
AP,perclass_f1,ELR,0.3,bkl,0.3547428916449767
AP,perclass_f1,ELR,0.3,mel,0.1884768030222539
AP,perclass_f1,ELR,0.3,bcc,0.36680128601505296
AP,perclass_f1,ELR,0.3,akiec,0.29822320662761115
AP,perclass_f1,ELR,0.3,vasc,0.13500967797805874
AP,perclass_f1,ELR,0.3,df,0.1151280071083268
AP,perclass_f1,AsyCo,0.3,nv,0.16940749620562742
AP,perclass_f1,AsyCo,0.3,bkl,0.25486971975017286
AP,perclass_f1,AsyCo,0.3,mel,0.2334515540195446
AP,perclass_f1,AsyCo,0.3,bcc,0.4705350962707975
AP,perclass_f1,AsyCo,0.3,akiec,0.3015106531110787
AP,perclass_f1,AsyCo,0.3,vasc,0.06951547503878956
AP,perclass_f1,AsyCo,0.3,df,0.07753496144313224
AP,perclass_f1,baseline,0.4,nv,0.010652604247103542
AP,perclass_f1,baseline,0.4,bkl,0.3059795054411497
AP,perclass_f1,baseline,0.4,mel,0.1592272578870691
AP,perclass_f1,baseline,0.4,bcc,0.3465018882058926
AP,perclass_f1,baseline,0.4,akiec,0.25720750419214705
AP,perclass_f1,baseline,0.4,vasc,0.1343977326718729
AP,perclass_f1,baseline,0.4,df,0.10465781702079513
AP,perclass_f1,SCE,0.4,nv,0.34397645005204813
AP,perclass_f1,SCE,0.4,bkl,0.37900545983487965
AP,perclass_f1,SCE,0.4,mel,0.21930778477152488
AP,perclass_f1,SCE,0.4,bcc,0.40598166986541634
AP,perclass_f1,SCE,0.4,akiec,0.3161327577118757
AP,perclass_f1,SCE,0.4,vasc,0.16490171757808936
AP,perclass_f1,SCE,0.4,df,0.10934446852938262
AP,perclass_f1,ELR,0.4,nv,0.0007386894571348671
AP,perclass_f1,ELR,0.4,bkl,0.314013024368339
AP,perclass_f1,ELR,0.4,mel,0.1563924887899963
AP,perclass_f1,ELR,0.4,bcc,0.3387736382232564
AP,perclass_f1,ELR,0.4,akiec,0.24010176583892356
AP,perclass_f1,ELR,0.4,vasc,0.12216135641971168
AP,perclass_f1,ELR,0.4,df,0.09437238529243117
AP,perclass_f1,AsyCo,0.4,nv,0.12481762704448449
AP,perclass_f1,AsyCo,0.4,bkl,0.23015200039715408
AP,perclass_f1,AsyCo,0.4,mel,0.2132443285111977
AP,perclass_f1,AsyCo,0.4,bcc,0.44827006338350284
AP,perclass_f1,AsyCo,0.4,akiec,0.28788166529607556
AP,perclass_f1,AsyCo,0.4,vasc,0.07663129354151062
AP,perclass_f1,AsyCo,0.4,df,0.07425568183878421
AP,perclass_f1,baseline,0.5,nv,0.030135258061235914
AP,perclass_f1,baseline,0.5,bkl,0.2635396371700327
AP,perclass_f1,baseline,0.5,mel,0.14604536023141274
AP,perclass_f1,baseline,0.5,bcc,0.31387306898783196
AP,perclass_f1,baseline,0.5,akiec,0.22975188890481407
AP,perclass_f1,baseline,0.5,vasc,0.11567878236399762
AP,perclass_f1,baseline,0.5,df,0.08836303226853043
AP,perclass_f1,SCE,0.5,nv,0.19649870335727498
AP,perclass_f1,SCE,0.5,bkl,0.327325189804743
AP,perclass_f1,SCE,0.5,mel,0.18203908873815186
AP,perclass_f1,SCE,0.5,bcc,0.39672980447871586
AP,perclass_f1,SCE,0.5,akiec,0.28155187384626407
AP,perclass_f1,SCE,0.5,vasc,0.13946409945660262
AP,perclass_f1,SCE,0.5,df,0.1095703025234471
AP,perclass_f1,ELR,0.5,nv,0.001107011070110701
AP,perclass_f1,ELR,0.5,bkl,0.2550539053916887
AP,perclass_f1,ELR,0.5,mel,0.1372844941996681
AP,perclass_f1,ELR,0.5,bcc,0.3245088140996154
AP,perclass_f1,ELR,0.5,akiec,0.2204866766433565
AP,perclass_f1,ELR,0.5,vasc,0.10525913090370223
AP,perclass_f1,ELR,0.5,df,0.08618194773522485
AP,perclass_f1,AsyCo,0.5,nv,0.12270246474763999
AP,perclass_f1,AsyCo,0.5,bkl,0.17803812574193523
AP,perclass_f1,AsyCo,0.5,mel,0.20633250066078404
AP,perclass_f1,AsyCo,0.5,bcc,0.4213867037541318
AP,perclass_f1,AsyCo,0.5,akiec,0.27285087131509644
AP,perclass_f1,AsyCo,0.5,vasc,0.07361541307343603
AP,perclass_f1,AsyCo,0.5,df,0.06897480702065759
AP,perclass_nta,baseline,0.1,nv,0.007642404934261299
AP,perclass_nta,baseline,0.1,bkl,0.3840540793930505
AP,perclass_nta,baseline,0.1,mel,0.48190666027394713
AP,perclass_nta,baseline,0.1,bcc,0.3639605918067423
AP,perclass_nta,baseline,0.1,akiec,0.46056046290333885
AP,perclass_nta,baseline,0.1,vasc,0.3332522706052118
AP,perclass_nta,baseline,0.1,df,0.4022222222222222
AP,perclass_nta,SCE,0.1,nv,0.47353875811805424
AP,perclass_nta,SCE,0.1,bkl,0.3660396795964783
AP,perclass_nta,SCE,0.1,mel,0.4360043178863647
AP,perclass_nta,SCE,0.1,bcc,0.42767372769731893
AP,perclass_nta,SCE,0.1,akiec,0.46755114202593784
AP,perclass_nta,SCE,0.1,vasc,0.4105385790679909
AP,perclass_nta,SCE,0.1,df,0.4811111111111111
AP,perclass_nta,ELR,0.1,nv,0.00031621521632620414
AP,perclass_nta,ELR,0.1,bkl,0.3518249033096384
AP,perclass_nta,ELR,0.1,mel,0.5233958494210862
AP,perclass_nta,ELR,0.1,bcc,0.41689339148859383
AP,perclass_nta,ELR,0.1,akiec,0.5308381489334792
AP,perclass_nta,ELR,0.1,vasc,0.3996388252270605
AP,perclass_nta,ELR,0.1,df,0.38833333333333336
AP,perclass_nta,AsyCo,0.1,nv,0.15311992716072692
AP,perclass_nta,AsyCo,0.1,bkl,0.27427680305812474
AP,perclass_nta,AsyCo,0.1,mel,0.4054414864970922
AP,perclass_nta,AsyCo,0.1,bcc,0.5596441055795937
AP,perclass_nta,AsyCo,0.1,akiec,0.7256645229982
AP,perclass_nta,AsyCo,0.1,vasc,0.646420083184789
AP,perclass_nta,AsyCo,0.1,df,0.8944444444444445
AP,perclass_nta,baseline,0.2,nv,0.0034146931973966796
AP,perclass_nta,baseline,0.2,bkl,0.41706274502902907
AP,perclass_nta,baseline,0.2,mel,0.4147326944619767
AP,perclass_nta,baseline,0.2,bcc,0.3817431360376314
AP,perclass_nta,baseline,0.2,akiec,0.43372805649057256
AP,perclass_nta,baseline,0.2,vasc,0.3879485840172002
AP,perclass_nta,baseline,0.2,df,0.37348166539343014
AP,perclass_nta,SCE,0.2,nv,0.3726695532050772
AP,perclass_nta,SCE,0.2,bkl,0.3867808887536291
AP,perclass_nta,SCE,0.2,mel,0.436734272659983
AP,perclass_nta,SCE,0.2,bcc,0.44001625491369784
AP,perclass_nta,SCE,0.2,akiec,0.4550342210149655
AP,perclass_nta,SCE,0.2,vasc,0.4796348375006336
AP,perclass_nta,SCE,0.2,df,0.4962471352177234
AP,perclass_nta,ELR,0.2,nv,0.000199607955632052
AP,perclass_nta,ELR,0.2,bkl,0.4030130427386524
AP,perclass_nta,ELR,0.2,mel,0.45640710432872494
AP,perclass_nta,ELR,0.2,bcc,0.42248611764282284
AP,perclass_nta,ELR,0.2,akiec,0.4764632427559256
AP,perclass_nta,ELR,0.2,vasc,0.3773600495950408
AP,perclass_nta,ELR,0.2,df,0.4307009167303285
AP,perclass_nta,AsyCo,0.2,nv,0.12136025621697508
AP,perclass_nta,AsyCo,0.2,bkl,0.2613370683331228
AP,perclass_nta,AsyCo,0.2,mel,0.37428053763233116
AP,perclass_nta,AsyCo,0.2,bcc,0.6008348429138357
AP,perclass_nta,AsyCo,0.2,akiec,0.7084201157757
AP,perclass_nta,AsyCo,0.2,vasc,0.7765447117755637
AP,perclass_nta,AsyCo,0.2,df,0.7391281512605042
AP,perclass_nta,baseline,0.3,nv,0.004306798262660743
AP,perclass_nta,baseline,0.3,bkl,0.38162543934200166
AP,perclass_nta,baseline,0.3,mel,0.3716953528173526
AP,perclass_nta,baseline,0.3,bcc,0.36487055896859555
AP,perclass_nta,baseline,0.3,akiec,0.46001913972150277
AP,perclass_nta,baseline,0.3,vasc,0.4008922492025174
AP,perclass_nta,baseline,0.3,df,0.37538793954583427
AP,perclass_nta,SCE,0.3,nv,0.29763271613093206
AP,perclass_nta,SCE,0.3,bkl,0.361680341749652
AP,perclass_nta,SCE,0.3,mel,0.4112652212536843
AP,perclass_nta,SCE,0.3,bcc,0.4042061281569099
AP,perclass_nta,SCE,0.3,akiec,0.477003684127704
AP,perclass_nta,SCE,0.3,vasc,0.4879039924548323
AP,perclass_nta,SCE,0.3,df,0.40823080428343594
AP,perclass_nta,ELR,0.3,nv,0.0002047273952079295
AP,perclass_nta,ELR,0.3,bkl,0.3808415105020838
AP,perclass_nta,ELR,0.3,mel,0.3759441627019617
AP,perclass_nta,ELR,0.3,bcc,0.38996292452028875
AP,perclass_nta,ELR,0.3,akiec,0.4856684127095291
AP,perclass_nta,ELR,0.3,vasc,0.38879630222822786
AP,perclass_nta,ELR,0.3,df,0.3845116579327105
AP,perclass_nta,AsyCo,0.3,nv,0.09519061405755302
AP,perclass_nta,AsyCo,0.3,bkl,0.18275312859169227
AP,perclass_nta,AsyCo,0.3,mel,0.3238897833667923
AP,perclass_nta,AsyCo,0.3,bcc,0.5666875453941836
AP,perclass_nta,AsyCo,0.3,akiec,0.71766009226581
AP,perclass_nta,AsyCo,0.3,vasc,0.8325465852111197
AP,perclass_nta,AsyCo,0.3,df,0.7336764638869901
AP,perclass_nta,baseline,0.4,nv,0.00432475392947682
AP,perclass_nta,baseline,0.4,bkl,0.378290429604573
AP,perclass_nta,baseline,0.4,mel,0.2704284114839438
AP,perclass_nta,baseline,0.4,bcc,0.38543303512841526
AP,perclass_nta,baseline,0.4,akiec,0.4843701080715338
AP,perclass_nta,baseline,0.4,vasc,0.4079387378960348
AP,perclass_nta,baseline,0.4,df,0.3811996419965833
AP,perclass_nta,SCE,0.4,nv,0.16438463726353741
AP,perclass_nta,SCE,0.4,bkl,0.3572340293561657
AP,perclass_nta,SCE,0.4,mel,0.36240040698303655
AP,perclass_nta,SCE,0.4,bcc,0.4701449575244793
AP,perclass_nta,SCE,0.4,akiec,0.5369779607455681
AP,perclass_nta,SCE,0.4,vasc,0.48482916968883655
AP,perclass_nta,SCE,0.4,df,0.4174471839019181
AP,perclass_nta,ELR,0.4,nv,5.13347022587269e-05
AP,perclass_nta,ELR,0.4,bkl,0.3473024506378516
AP,perclass_nta,ELR,0.4,mel,0.27754520995395715
AP,perclass_nta,ELR,0.4,bcc,0.39208201038455687
AP,perclass_nta,ELR,0.4,akiec,0.5220800160113178
AP,perclass_nta,ELR,0.4,vasc,0.4355277823462408
AP,perclass_nta,ELR,0.4,df,0.4070705739612744
AP,perclass_nta,AsyCo,0.4,nv,0.06636801362684146
AP,perclass_nta,AsyCo,0.4,bkl,0.16305297713932973
AP,perclass_nta,AsyCo,0.4,mel,0.3480797380957864
AP,perclass_nta,AsyCo,0.4,bcc,0.607805041165002
AP,perclass_nta,AsyCo,0.4,akiec,0.7885117642346533
AP,perclass_nta,AsyCo,0.4,vasc,0.8252269536843041
AP,perclass_nta,AsyCo,0.4,df,0.6488446519053244
AP,perclass_nta,baseline,0.5,nv,0.013336693768235559
AP,perclass_nta,baseline,0.5,bkl,0.31458095620290555
AP,perclass_nta,baseline,0.5,mel,0.24320290327173938
AP,perclass_nta,baseline,0.5,bcc,0.35728891602033114
AP,perclass_nta,baseline,0.5,akiec,0.5202962343041111
AP,perclass_nta,baseline,0.5,vasc,0.41118780016851975
AP,perclass_nta,baseline,0.5,df,0.4119742339539834
AP,perclass_nta,SCE,0.5,nv,0.08291765309921856
AP,perclass_nta,SCE,0.5,bkl,0.3252389242571708
AP,perclass_nta,SCE,0.5,mel,0.32235438893664553
AP,perclass_nta,SCE,0.5,bcc,0.4722089656700139
AP,perclass_nta,SCE,0.5,akiec,0.584232903996572
AP,perclass_nta,SCE,0.5,vasc,0.5529316928696159
AP,perclass_nta,SCE,0.5,df,0.44154974948878234
AP,perclass_nta,ELR,0.5,nv,0.0008194932172123628
AP,perclass_nta,ELR,0.5,bkl,0.28308854119073257
AP,perclass_nta,ELR,0.5,mel,0.21344226752242004
AP,perclass_nta,ELR,0.5,bcc,0.37531817260379075
AP,perclass_nta,ELR,0.5,akiec,0.5343267131741989
AP,perclass_nta,ELR,0.5,vasc,0.429314316134877
AP,perclass_nta,ELR,0.5,df,0.4230782247241704
AP,perclass_nta,AsyCo,0.5,nv,0.06540425224444016
AP,perclass_nta,AsyCo,0.5,bkl,0.1307422261006494
AP,perclass_nta,AsyCo,0.5,mel,0.30089958745890194
AP,perclass_nta,AsyCo,0.5,bcc,0.603000877611647
AP,perclass_nta,AsyCo,0.5,akiec,0.7827559623294319
AP,perclass_nta,AsyCo,0.5,vasc,0.8572713097906632
AP,perclass_nta,AsyCo,0.5,df,0.6033584749620307
AP,perclass_lnmr,baseline,0.1,nv,0.7657444936919564
AP,perclass_lnmr,baseline,0.1,bkl,0.5303499898912147
AP,perclass_lnmr,baseline,0.1,mel,0.44105194389043384
AP,perclass_lnmr,baseline,0.1,bcc,0.5577338946604314
AP,perclass_lnmr,baseline,0.1,akiec,0.4457131312496382
AP,perclass_lnmr,baseline,0.1,vasc,0.5727608012902129
AP,perclass_lnmr,baseline,0.1,df,0.46972222222222226
AP,perclass_lnmr,SCE,0.1,nv,0.45785218449509435
AP,perclass_lnmr,SCE,0.1,bkl,0.5562367435220803
AP,perclass_lnmr,SCE,0.1,mel,0.5025040504773177
AP,perclass_lnmr,SCE,0.1,bcc,0.5165742905625171
AP,perclass_lnmr,SCE,0.1,akiec,0.44011230301689014
AP,perclass_lnmr,SCE,0.1,vasc,0.5261094134623546
AP,perclass_lnmr,SCE,0.1,df,0.42666666666666675
AP,perclass_lnmr,ELR,0.1,nv,0.7380617963758296
AP,perclass_lnmr,ELR,0.1,bkl,0.5420399093874414
AP,perclass_lnmr,ELR,0.1,mel,0.3988837600325725
AP,perclass_lnmr,ELR,0.1,bcc,0.534214419328186
AP,perclass_lnmr,ELR,0.1,akiec,0.40115862944268194
AP,perclass_lnmr,ELR,0.1,vasc,0.5471865715983363
AP,perclass_lnmr,ELR,0.1,df,0.4355555555555556
AP,perclass_lnmr,AsyCo,0.1,nv,0.3182719522040683
AP,perclass_lnmr,AsyCo,0.1,bkl,0.36191738469020446
AP,perclass_lnmr,AsyCo,0.1,mel,0.292084977788979
AP,perclass_lnmr,AsyCo,0.1,bcc,0.28279964650588163
AP,perclass_lnmr,AsyCo,0.1,akiec,0.17005526070912588
AP,perclass_lnmr,AsyCo,0.1,vasc,0.21757490875137933
AP,perclass_lnmr,AsyCo,0.1,df,0.06527777777777777
AP,perclass_lnmr,baseline,0.2,nv,0.7254548001564731
AP,perclass_lnmr,baseline,0.2,bkl,0.47897869433558105
AP,perclass_lnmr,baseline,0.2,mel,0.49582570456573133
AP,perclass_lnmr,baseline,0.2,bcc,0.5437962253461346
AP,perclass_lnmr,baseline,0.2,akiec,0.48445298845298856
AP,perclass_lnmr,baseline,0.2,vasc,0.5476052746179951
AP,perclass_lnmr,baseline,0.2,df,0.5016042780748663
AP,perclass_lnmr,SCE,0.2,nv,0.5046556785655292
AP,perclass_lnmr,SCE,0.2,bkl,0.5271460402342755
AP,perclass_lnmr,SCE,0.2,mel,0.49097055569200554
AP,perclass_lnmr,SCE,0.2,bcc,0.49166944583582206
AP,perclass_lnmr,SCE,0.2,akiec,0.4478840146657862
AP,perclass_lnmr,SCE,0.2,vasc,0.45692912214466264
AP,perclass_lnmr,SCE,0.2,df,0.4121944232238349
AP,perclass_lnmr,ELR,0.2,nv,0.7128707320859912
AP,perclass_lnmr,ELR,0.2,bkl,0.47583829170988434
AP,perclass_lnmr,ELR,0.2,mel,0.4489613067032253
AP,perclass_lnmr,ELR,0.2,bcc,0.5234511802932247
AP,perclass_lnmr,ELR,0.2,akiec,0.4591205664889875
AP,perclass_lnmr,ELR,0.2,vasc,0.5461145913881814
AP,perclass_lnmr,ELR,0.2,df,0.4488063407181054
AP,perclass_lnmr,AsyCo,0.2,nv,0.3368487414578146
AP,perclass_lnmr,AsyCo,0.2,bkl,0.3376766408706868
AP,perclass_lnmr,AsyCo,0.2,mel,0.3093596279693152
AP,perclass_lnmr,AsyCo,0.2,bcc,0.26922793808385637
AP,perclass_lnmr,AsyCo,0.2,akiec,0.17235004040010457
AP,perclass_lnmr,AsyCo,0.2,vasc,0.14819107318400632
AP,perclass_lnmr,AsyCo,0.2,df,0.1150974025974026
AP,perclass_lnmr,baseline,0.3,nv,0.6700273557259602
AP,perclass_lnmr,baseline,0.3,bkl,0.46272240324192504
AP,perclass_lnmr,baseline,0.3,mel,0.49280733699576224
AP,perclass_lnmr,baseline,0.3,bcc,0.5537254879576252
AP,perclass_lnmr,baseline,0.3,akiec,0.45403734487951725
AP,perclass_lnmr,baseline,0.3,vasc,0.5133523323562591
AP,perclass_lnmr,baseline,0.3,df,0.4704694311536417
AP,perclass_lnmr,SCE,0.3,nv,0.5260467155911913
AP,perclass_lnmr,SCE,0.3,bkl,0.49930775310840403
AP,perclass_lnmr,SCE,0.3,mel,0.47635834250875647
AP,perclass_lnmr,SCE,0.3,bcc,0.50085769512038
AP,perclass_lnmr,SCE,0.3,akiec,0.43604880487831066
AP,perclass_lnmr,SCE,0.3,vasc,0.42224331498558554
AP,perclass_lnmr,SCE,0.3,df,0.4215607199817725
AP,perclass_lnmr,ELR,0.3,nv,0.6478045330363684
AP,perclass_lnmr,ELR,0.3,bkl,0.45606417470826033
AP,perclass_lnmr,ELR,0.3,mel,0.4699405647266099
AP,perclass_lnmr,ELR,0.3,bcc,0.5374933478139531
AP,perclass_lnmr,ELR,0.3,akiec,0.4447841687241219
AP,perclass_lnmr,ELR,0.3,vasc,0.5186154902509961
AP,perclass_lnmr,ELR,0.3,df,0.44827986633249794
AP,perclass_lnmr,AsyCo,0.3,nv,0.3031681551728773
AP,perclass_lnmr,AsyCo,0.3,bkl,0.3495911127607533
AP,perclass_lnmr,AsyCo,0.3,mel,0.29992470886315015
AP,perclass_lnmr,AsyCo,0.3,bcc,0.2622232492390349
AP,perclass_lnmr,AsyCo,0.3,akiec,0.16984429992693154
AP,perclass_lnmr,AsyCo,0.3,vasc,0.12029213997600934
AP,perclass_lnmr,AsyCo,0.3,df,0.10860370623528519
AP,perclass_lnmr,baseline,0.4,nv,0.6061200440439174
AP,perclass_lnmr,baseline,0.4,bkl,0.4302430441665569
AP,perclass_lnmr,baseline,0.4,mel,0.5318744519278246
AP,perclass_lnmr,baseline,0.4,bcc,0.5158781989176542
AP,perclass_lnmr,baseline,0.4,akiec,0.4137281545852874
AP,perclass_lnmr,baseline,0.4,vasc,0.48933363634036214
AP,perclass_lnmr,baseline,0.4,df,0.46564905448143695
AP,perclass_lnmr,SCE,0.4,nv,0.5671529960581243
AP,perclass_lnmr,SCE,0.4,bkl,0.450600980989378
AP,perclass_lnmr,SCE,0.4,mel,0.4862498394953653
AP,perclass_lnmr,SCE,0.4,bcc,0.43320453936069053
AP,perclass_lnmr,SCE,0.4,akiec,0.35005717570480355
AP,perclass_lnmr,SCE,0.4,vasc,0.403621605271333
AP,perclass_lnmr,SCE,0.4,df,0.44160602506236035
AP,perclass_lnmr,ELR,0.4,nv,0.573596498461444
AP,perclass_lnmr,ELR,0.4,bkl,0.4269869987584597
AP,perclass_lnmr,ELR,0.4,mel,0.5175104942260916
AP,perclass_lnmr,ELR,0.4,bcc,0.5052356959233963
AP,perclass_lnmr,ELR,0.4,akiec,0.3877260596727142
AP,perclass_lnmr,ELR,0.4,vasc,0.4784831031446277
AP,perclass_lnmr,ELR,0.4,df,0.47088234379791805
AP,perclass_lnmr,AsyCo,0.4,nv,0.3372590288545073
AP,perclass_lnmr,AsyCo,0.4,bkl,0.3450882064778456
AP,perclass_lnmr,AsyCo,0.4,mel,0.30107960810503487
AP,perclass_lnmr,AsyCo,0.4,bcc,0.23343622158599828
AP,perclass_lnmr,AsyCo,0.4,akiec,0.11331533030579852
AP,perclass_lnmr,AsyCo,0.4,vasc,0.11675083561653436
AP,perclass_lnmr,AsyCo,0.4,df,0.20128800613369977
AP,perclass_lnmr,baseline,0.5,nv,0.5526465498455193
AP,perclass_lnmr,baseline,0.5,bkl,0.41710525597016784
AP,perclass_lnmr,baseline,0.5,mel,0.5144497155884571
AP,perclass_lnmr,baseline,0.5,bcc,0.4977649118072133
AP,perclass_lnmr,baseline,0.5,akiec,0.3778529039132327
AP,perclass_lnmr,baseline,0.5,vasc,0.4722785647090628
AP,perclass_lnmr,baseline,0.5,df,0.4460187302061585
AP,perclass_lnmr,SCE,0.5,nv,0.5982689223018414
AP,perclass_lnmr,SCE,0.5,bkl,0.4244843358939427
AP,perclass_lnmr,SCE,0.5,mel,0.4899727599413987
AP,perclass_lnmr,SCE,0.5,bcc,0.3978222895422189
AP,perclass_lnmr,SCE,0.5,akiec,0.30652617111360636
AP,perclass_lnmr,SCE,0.5,vasc,0.3450482503928388
AP,perclass_lnmr,SCE,0.5,df,0.38058472955992156
AP,perclass_lnmr,ELR,0.5,nv,0.517368844414573
AP,perclass_lnmr,ELR,0.5,bkl,0.40765385268077053
AP,perclass_lnmr,ELR,0.5,mel,0.5076040597587932
AP,perclass_lnmr,ELR,0.5,bcc,0.49330484888768167
AP,perclass_lnmr,ELR,0.5,akiec,0.3676223424003844
AP,perclass_lnmr,ELR,0.5,vasc,0.4658021544700546
AP,perclass_lnmr,ELR,0.5,df,0.4357366656731202
AP,perclass_lnmr,AsyCo,0.5,nv,0.3130570932376532
AP,perclass_lnmr,AsyCo,0.5,bkl,0.3381784018882996
AP,perclass_lnmr,AsyCo,0.5,mel,0.288396181925108
AP,perclass_lnmr,AsyCo,0.5,bcc,0.21880795541408501
AP,perclass_lnmr,AsyCo,0.5,akiec,0.11974106561976523
AP,perclass_lnmr,AsyCo,0.5,vasc,0.08468842377199648
AP,perclass_lnmr,AsyCo,0.5,df,0.2006631189751426
